unique_id,MetaARIMA,AutoARIMA,SeasonalNaive,TimesFM
T000228,0.3908917316204807,0.3535523342757707,0.6964285714285715,0.32320655571235407
T000229,0.8928001450590394,0.5272523242303272,0.7710798816568047,0.76923661542362
T000230,0.6247044853451815,0.5930772701751981,0.43749999999999994,0.49318104813738567
T000231,0.6509772265448834,0.5057886799620042,0.9138853904282115,0.5711858638888342
T000232,0.49543321495036224,0.49262208781070055,0.8836206896551724,0.5692865832098599
T000233,0.416982679470564,0.416982679470564,0.8056640625,0.5235317349433899
T000234,0.5086963273573464,0.6259062799753792,0.5196823204419889,0.4951536146975353
T000235,0.9630737617135667,0.931193048249169,0.9402017291066281,0.8986731097746307
T000236,0.739486251522924,0.739486251522924,0.7982673267326733,0.7479448979443843
T000237,0.7839594720709602,0.7853727412962597,1.2699203187250996,0.8199193734096816
T000238,0.6674822605546302,0.5540470924048977,0.7287168414558914,0.5819081771822346
T000239,0.5487347170529089,0.4390835264652448,0.4675732217573222,0.5097132905457309
T000240,0.8551559838060232,0.8243647305945833,1.110154905335628,0.940821898783751
T000241,0.6219174519398678,0.7487271634397598,0.7209794437726723,0.5686137189023296
T000242,0.8908616828005241,0.8342316881178546,1.2129773967264224,0.8420631747643462
T000243,0.39613720513622547,0.49572251383728855,0.6075216972034716,0.4128216440905256
T000244,0.7720838025137674,0.6515850699263744,0.8736133122028527,0.6034406417145404
T000245,1.053637985672168,1.0247017398480929,1.2622399020807833,1.146701404660247
T000246,0.6090267104579035,0.4016500128635583,0.5929227444624527,0.3761258364883002
T000247,1.0001545585396832,1.1436653191772017,1.4018472135253601,1.0868680396226325
T000248,0.4663329176127431,0.4149146505669209,0.8684815950920246,0.673609433521
T000249,0.44415723092822346,0.4501849190209105,0.5779490219324244,0.4262689994083895
T000250,0.770144108731422,1.005890891301573,0.7231241338348842,0.6691457219370236
T000251,0.9572141429695036,1.0752752252605275,1.0575201432408237,0.996814139698271
T000252,0.5844089228697813,0.5844089228697813,0.8767751991686872,0.594768771259769
T000253,0.951675762277057,0.9349441726074371,1.197126895450918,0.9512743098204934
T000254,0.6453647495822838,0.7666916105792021,0.9169278996865204,0.6858617704863833
T000255,0.4756065177416209,0.4756065177416209,0.6765276430649854,0.4434008771302512
T000256,0.6259093350465397,0.6136272184412186,0.6860158311345647,0.6048006646551369
T000257,0.43117215118670793,0.4538044724626554,0.7737252124645891,0.6050364896866147
