unique_id,MetaARIMA,AutoARIMA,SeasonalNaive,Chronos2
T000032,0.6654578827932786,0.6661068578002354,0.7721733744200271,0.6718049762386391
T000033,0.7625302198985814,0.7989337434434765,1.097463957316381,0.9549479580542628
T000034,0.9888197231977904,1.194470773129774,1.8303978938413255,1.1525943433720527
T000035,0.4501090120636931,0.5547529873584157,0.9282440895601207,0.7094393414962614
T000036,0.9785982791205007,1.0993495717233364,1.1953654603583248,1.0168024260339459
T000037,1.018219465095006,1.0198069365184719,1.0494205519215494,0.92357224790188
T000038,0.6038662718854565,1.2592806865358348,1.1475812532847882,0.5146355551568914
T000039,0.6223701754373088,0.7438359426188554,0.8739506251702029,0.5566459438426871
T000040,0.8558802191947475,0.8603051857198987,0.8592655924644511,0.9497098061728952
T000041,0.849900236211983,0.9412253643763363,0.7670492646667494,0.8773093958118741
T000042,0.6487335758175816,0.6428144471892712,1.084996251498724,0.461164641088192
T000043,0.6191397322675681,0.5967829692498735,0.6420433932897216,0.5736432730676563
T000044,1.039632330310701,1.2319181647877049,1.1139236117447398,0.9621805468550407
T000045,2.3417703546019566,3.620625312313722,3.7881573175151155,3.0454297754165154
T000046,0.7877557583402183,0.5408725252183688,1.0633564023458126,0.5732468220937039
T000047,0.7641862059397204,0.6837783856633857,0.6271042187823274,0.7944362249418695
T000048,0.8612101300031826,0.7005420276658487,0.7750649391789153,0.7841228827328108
T000049,2.1093834764334005,2.1283116694911652,2.005355358963532,1.9442888915444867
T000050,0.6102293264342046,0.5602867162783741,0.775281577370036,0.5310303223612884
T000051,0.9433813935795986,1.303635195209004,0.8893100833965124,1.157248540709107
T000052,1.0898331421736198,1.2799324437722763,1.377286798761709,1.2339140610704384
T000053,0.5136950968923151,0.643793916811304,0.8679955366200041,1.0689184862548184
T000054,0.7240535104257154,0.7388365309957564,0.6698888451549585,0.944498861851765
T000055,0.8783535541403446,0.8070170757274304,0.9511629345540022,0.9385728172746814
T000056,1.3342241264267518,1.3012896583106284,1.1998549180107647,0.7808673142001096
T000057,1.0097173871797986,1.074853680910841,1.596081299561167,1.2356153683901403
T000058,1.09069882425274,1.1042292244585887,1.0555136358736659,1.2607775638107852
T000059,0.9553977289453297,1.226103827750318,1.0611533586818758,1.1866977136521615
T000060,0.8221118157362785,0.8971681064147764,1.124769033969773,0.8521934766277367
T000061,1.523041170376933,1.6103344867642413,1.7692062640421178,1.7192324767597706
T000062,1.350554216905258,1.4596502181999436,1.5662484610423875,1.4748505671013001
T000063,2.342126469334162,3.0261016137865435,4.298530031708792,2.8008412369342994
T000064,1.244818751867554,1.5757573094481074,3.4237006617666292,1.749908053732471
T000065,0.48371938629674477,0.3636825975614972,0.6592505460559819,0.5373278586300255
T000066,0.859138910557943,1.0096361483835725,1.059796437659033,0.8680579541664458
T000067,0.6012598316410354,0.6478468685692559,0.7061703027739167,0.5598434159609748
T000068,0.48311718423374106,0.4614213522220742,0.8225934641337718,0.5040873979760111
T000069,0.6751260101026536,0.7993393849045656,1.0813119558658737,0.8595307293518609
T000070,1.2077691776363053,1.525992721400641,1.6525323991548344,1.1928743165400009
T000071,0.4475967435002147,0.5105428446358703,0.9523976981903352,0.955152534622791
T000072,0.7717513203237034,0.9092221517224925,0.5769820687984986,0.7752266804352377
T000073,0.7823960313230434,0.8317546928307188,1.0365183004119574,0.814280188296455
T000074,0.7748757763304388,1.068791079207938,1.3097121575194155,0.8618958592672981
T000075,1.7592078351967742,2.0491240130744357,2.1281225467501357,1.8805484543287436
T000076,1.2568153644217281,1.407800691371152,1.5606944906872444,1.3123648611423717
T000077,1.3289089720578007,1.2935485577926553,1.3436964826768543,1.4534532921129875
T000078,0.4985624408606829,0.5649509519607769,1.1297188615800602,0.6411250436409724
T000079,1.1019080455284533,1.2186549422597028,0.7897097884899162,0.9021549865452455
T000080,0.8588937513483874,1.024800259045271,1.2377648650002504,1.2416688372267992
T000081,3.4520090145631412,3.7956054511703536,3.584223955324475,2.6011780008469936
T000082,1.4286701372041397,1.6795720373241128,2.2141737767717222,1.911314594814135
T000083,1.2254219567105138,1.3147272193499808,1.407484089545567,1.3786167402941818
T000084,1.4185314080453668,1.7522439542198216,1.8840065876755574,1.560458323903073
T000085,0.8135861954027405,0.8384874297427999,0.9020300311589541,1.0628789939777505
T000086,0.9038911771080111,0.8119220123474999,1.0304747224363113,0.8417628725683478
T000087,1.0003690787116857,0.9630434094119505,1.2537966453521663,1.1760978436602005
T000088,1.0675469916464417,1.1876325630722504,1.4875199263471064,1.4816282093273418
T000089,1.0030249348106641,1.1004110177222048,1.5915650286165384,1.0026514600190777
T000090,0.6394360435082074,0.7343836146133695,0.7487860559501377,0.8479649911049155
T000091,0.4171145108744221,0.5164561969184152,0.33326814185665327,0.3870895970082642
T000092,0.6850154534264015,0.7221285454641494,0.8985971316255563,0.7212560087554404
T000093,0.7724656766953533,0.9396867214677368,0.993212502311818,0.8920894283452006
T000094,1.157556512232111,1.3042722607929196,1.7205836998115254,1.7373791992633698
T000095,0.8049748929412587,0.7760519602259982,0.7747211344149246,0.862668739590707
T000096,0.7729814742280215,0.5979794859431024,0.5145801403565379,0.5664499585470999
T000097,1.4940293197911394,1.2658131098282468,1.338758535279154,1.609977631767458
T000098,0.7869947524235384,0.8235030866997398,1.5443706224113583,0.6299164316143943
T000099,1.5813351603893224,1.5177855134244862,1.6575496602761068,1.037006398338195
T000100,2.841401341723295,2.423118202345564,3.2041794283518494,3.326200166903329
T000101,0.8226896763174933,0.8226896763174933,0.6919455375980336,0.5087507046237769
T000102,1.170745399911831,1.2018718631314946,0.9240508813945272,1.3612016892995726
T000103,0.5837242096431593,0.7851091407004167,0.47039283332081755,0.3979757257067973
T000104,0.8805278891023917,0.9287114970839415,0.8230561327313346,1.473689046581218
T000105,1.7942046445558675,1.57363754733816,0.950602078659402,1.1523434152162577
T000106,1.0438720531685592,1.0820819733567195,1.0665636452601832,1.010008423523223
T000107,0.8724473552298998,0.8190569834446907,0.7460114420136996,0.6135022212509036
T000108,0.9729350159271879,0.9335803521994589,1.0269953051643192,0.8967204743148016
T000109,1.4949405641637639,1.4949405641637639,0.9585974863752641,0.930198522632876
T000110,0.8414334577914493,0.8414334577914493,0.8222057368941642,0.8136639052635366
T000111,0.6957252964550732,0.8062523456350493,0.8333333333333333,0.6374211928423713
T000112,0.8642868961474213,1.0231590682293645,1.1700376293508936,0.9799840669341879
T000113,0.4844174888882395,0.686233592585638,0.6718164794007491,0.5481838412052683
T000114,0.8873119477627641,0.8978556199883316,0.7658286778398511,0.9758628177465228
T000115,1.1319416504665472,1.20743918045078,1.4830508474576272,0.9013198593915519
T000116,0.9284106507289182,0.8015620239234693,1.495726495726496,0.8935277767670461
T000117,0.6425530877779341,0.9480387581549694,0.9897490279250619,0.697288731628612
T000118,0.6275439683209246,0.564819865876615,0.8559782608695653,0.7757385806760927
T000119,0.6496969217518884,0.6452280681485694,1.1129065888240202,0.7327385722911454
T000120,1.0189712552423538,0.944251542324848,0.9206649831649832,0.9038138020319569
T000121,1.3515720616252853,1.3076035097405083,1.133551673944687,1.0380687330487512
T000122,3.1097911102071625,2.807957156045284,2.1576054664289956,0.8712758762951204
T000123,1.173925803745346,1.1228498377856997,1.2690839694656488,0.9722681720141539
T000124,0.869155519746403,0.6145827487708356,0.8467741935483871,0.7491508012176842
T000125,0.8358496592370832,0.9749037987951348,1.10062893081761,0.9337313490093878
T000126,1.137643884772524,1.4942765455647904,1.2736535662299853,1.2367630893313035
T000127,0.5801109497702449,0.530705038471953,0.5785280728376327,0.9780605009365516
T000128,1.1884407298340713,1.3499412648176525,1.1352295409181636,1.003281918828359
T000129,1.0313892677355505,0.6586066868319973,0.8360922695951767,0.7848174943685737
T000130,0.9005109471386019,0.5955502330261728,0.7653858169322088,0.8777356563378632
T000131,0.9447269549938848,0.8912048467763343,0.8480949197860962,0.724281753023253
T000132,1.2044919611116127,1.1312574842518928,1.0107260726072607,1.1434955612661029
T000133,2.054019803353511,2.138563222746046,2.1494708994708995,2.084563623660456
T000134,1.1508816826995303,1.239985778258864,1.361771363893605,1.0240849644434808
T000135,0.8871579040241167,1.0693977190688386,1.1538767079758498,1.1557805122251847
T000136,0.6788443896918802,0.7193194807322866,0.8540818457041444,0.7903504125234888
T000137,1.4537765677422212,1.2694423382686406,1.7943698732289337,1.076222515746251
T000138,0.8873791448849889,1.2304288835498254,1.5456989247311828,1.0323183715984385
T000139,2.1608626703416096,1.8080914405389037,1.9637978142076504,1.9996404908393903
T000140,0.8584026870650233,0.7517138845036319,0.7687338501291989,0.9810771597140212
T000141,1.7249745339520868,2.0185051814394654,2.5468500797448166,2.017316705682441
T000142,1.858435453826687,1.9188532028159828,1.5842618384401115,1.8318887354603717
T000143,1.198523982939114,0.8911453911630837,0.7205882352941176,0.8847153751148897
T000144,1.599209912415238,1.5657038944284394,1.8867924528301887,1.9884282238078568
T000145,0.939808511100713,1.0038009069256537,0.9076354679802955,1.201108323396329
T000146,1.5871708864364888,0.868016636319511,1.463797736648878,0.8851964194075913
T000147,0.705993203637988,0.7926341110146953,0.8968046623794211,0.807862203093076
T000148,0.7869838427662,0.6814384305028892,0.6486451942740287,0.6556204891399859
T000149,1.1653345219172486,1.1761368131897434,1.010335698997409,1.0694171870709592
T000150,1.2828551951140799,1.3070249225464468,3.4540519669301357,2.471023566501715
T000151,1.4795393239115844,2.239631724541085,2.273238043869112,1.9508592810659948
T000152,1.318121599515953,1.3785388736187778,1.7342342342342345,1.3405974448264182
T000153,1.7144477960914386,1.8932010498305747,1.829847908745247,1.618676355552915
T000154,1.0989982372149485,1.0828168892003567,1.4398734177215189,0.949759548525267
T000155,0.6267085070686469,1.4835924297249863,0.6884274474653919,0.9598876418208782
T000156,2.057294885358502,2.154891146287472,2.1473097112860895,2.844754308665519
T000157,0.720873075177209,0.7588119977562213,1.1016187050359711,0.7180445005567812
T000158,0.7110730643875921,0.6714200959900798,0.9455527847049043,0.7916707635817682
T000159,1.0898756071847597,1.138698884656716,1.10479797979798,1.3513362608373365
T000160,1.2151646591092637,2.0121762847256455,1.4538707252912437,1.4616975379321682
T000161,1.131312639786666,1.2697712088441084,1.8609822119102861,1.3262114715379487
T000162,0.6243457465982216,0.8318902016375457,0.9982638888888888,0.8447219795650907
T000163,1.6939136715064127,1.689880821533647,1.3565891472868217,1.2927514601123424
T000164,1.3741132583222049,1.9696660180341257,1.6203703703703705,1.5108114621454618
T000165,0.8908297300577406,0.9009219608062993,1.3161559888579386,0.7646018308960074
T000166,0.8354990836755481,1.2958420875529297,1.0204081632653061,0.8873464363772853
T000167,1.3190449070009977,1.3687432691673638,1.6634980988593158,1.282555308178804
T000168,0.6401446835428708,0.6241244624138175,0.7563969571230982,0.6008083682941808
T000169,1.1808750679151694,1.434222378778144,1.0446513849092647,1.4381148913072879
T000170,0.9616031641406774,1.2675105212567448,1.2753485424588087,1.0435094434498835
T000171,0.48238495667390324,0.6344113172849128,0.40948734311848545,0.42185616751879584
T000172,0.8113587882508146,0.8529937112268596,1.3087606837606838,0.9570323150721709
T000173,0.47399140922319394,0.5781391077983908,0.5389183284525636,0.33465700154412453
T000174,0.528081251143153,0.8753071444265297,1.0416666666666667,0.5994371686662946
T000175,0.7248430737372669,0.6484526078956465,1.0428126145947927,0.6253902042222451
T000176,0.9371653414021288,1.1322071166275787,0.9430862250262881,1.1713909987520845
T000177,0.7460922754297824,0.7161786490368849,1.293395714673176,0.6947625214276936
T000178,0.5106152640656824,0.6527616554803651,0.5009541984732825,0.30719033549456803
T000179,0.5568671272859537,0.7566668030539522,1.284052942688255,0.6964876879336932
T000180,0.9705415622209086,0.9697955350282805,1.1802025955600066,1.0171193034675559
T000181,1.107159324078416,1.925401657580216,2.116194841376831,1.8427104632831106
T000182,2.771977311242182,2.5470965202301623,3.7700555449553734,3.430178461056835
T000183,1.098974364745316,0.9259342986730728,1.0922572918134423,1.1000484103107457
T000184,1.51721009648931,1.726249429985568,1.7248986816601792,1.655518466613927
T000185,1.5576510735007472,2.04703062847483,2.802874144454647,1.909333236912076
T000186,0.8867404950879241,0.8876696333369203,1.4180757649671134,1.1808869772194663
T000187,0.8115115420879409,1.154355007735793,1.133151364882471,0.7121134021721591
T000188,0.9677439712746901,0.9627322811468113,1.4549694812071288,1.036231412224629
T000189,1.8599481267065052,2.140184968270412,2.305323257915345,1.7012514557628946
T000190,0.8451073589260377,0.8119510659591891,1.4386796576077197,0.6329305585478353
T000191,0.535121412457007,0.4797728931349356,0.5448524789321931,0.7152630551462652
T000192,2.326665468913906,2.499957372139136,1.7814465408805034,2.7473812649164358
T000193,0.9600700515045321,0.9422729322753429,0.8418453935098845,1.1000207538882194
T000194,1.1686573535004734,1.0717344882085387,1.5575769339356293,1.118144685661593
T000195,0.7327358849001387,0.6601603976470951,0.6162176877975578,0.9211379363497822
T000196,1.1937727055963043,1.3798313503420645,1.2130130898513252,0.9844000875320549
T000197,1.2678047320237136,1.4400847304467919,1.5254976799880258,1.1634322718149388
T000198,0.8350133629047866,1.0928796412709132,1.8101362708608477,0.8387481134354904
T000199,0.5955389689789911,0.7160050709849546,1.3114120235552966,0.5774830186404835
T000200,0.603164314443072,0.7311976755621237,0.770713418997542,0.5580533328528657
T000201,1.2571577703414003,1.4704113411501654,1.6569359806041541,1.3331142330800836
T000202,1.5842246039692838,1.5712496817688832,1.8154556251349598,1.5630830749531488
T000203,1.2011257313790822,1.3587385830169016,1.6271644764931923,1.324156997110966
T000204,0.9117358308289515,0.918832436128166,1.953619805441207,1.269562332549502
T000205,1.2688006247434673,1.276153651523436,1.1911040458824262,1.2310221890664206
T000206,0.9272409715552723,0.7495829383674396,0.6721511937624097,0.9761210754769922
T000207,0.5252721062306333,0.4764186305601905,0.5528711756483926,0.5923734889188977
T000208,2.053170711420973,2.1181192693303332,1.2082621144655048,2.3041864240461405
T000209,1.249246926601224,1.257760041465793,1.1402102924718969,1.2379792789493063
T000210,0.9622292755194485,0.8995841187153508,1.32695126240913,0.813908827665459
T000211,0.6590593352807247,0.5794867910993549,0.5507805951968531,0.823994957382792
T000212,0.8012094958922893,0.8155236944974505,1.0806776410656453,0.697196615076774
T000213,2.4343776091969085,2.2907298265080027,2.039784603393914,2.205762023850101
T000214,1.3935706556670369,1.352969897832802,1.6935914084161021,1.376813953951118
T000215,1.2682160306500905,1.223890326609984,1.4165382798216963,1.0662250007492575
T000216,1.0719119364582326,1.085356089639636,1.1887500103434865,0.8303378199121856
T000217,0.6433938402880621,0.6451569806758893,0.8296560529721098,0.47477468253921523
T000218,1.8507309352989207,1.844707706007305,2.173054527305245,1.7208224069961606
T000219,0.7067244800202083,0.7468280931146777,1.2402374780500043,0.7788290626199881
T000220,1.064748264893161,0.9721167035546966,1.5488989525356933,0.9865930013735411
T000221,0.8050120162850812,0.8915370905999646,0.9414381113561797,0.6248448440706421
T000222,0.7420576322606277,1.0083306129626375,1.1824158604714539,0.5113198694287007
T000223,0.6676672331050896,1.1464575836471098,1.2318066157760814,0.8326585177835671
T000224,1.0335460359113453,1.1194775006669566,1.7700890039136474,1.0418127007202103
T000225,0.6506530085468529,0.8254354178497301,1.1726971260132646,0.6032522308641965
T000226,0.7932197567541918,0.6414754465511193,0.6559841236285873,0.7956610309995382
T000227,1.3787742138447479,1.4171992724811229,1.3175769843376692,1.6683039370284398
T000228,1.3474305198611323,1.4911457387586167,1.735973757352466,1.4733596443243828
T000229,1.6741477257126425,1.6680066315716144,1.569624137049348,1.5856141923608391
T000230,0.868951214109642,0.6627809570978155,0.6509894805709958,0.7405038051084164
T000231,3.713913861059715,5.5565330046710795,5.320191896250946,3.695977813538889
T000232,2.5958124122158877,2.801154193656623,3.1713973799126642,2.8502604388774224
T000233,2.5643706990646296,2.2303728881834686,2.5445272781646517,1.7150605751305201
T000234,0.9961965675779588,1.0689285263201211,1.1690322267049045,0.7269784171493309
T000235,1.923251171290581,2.2499993066409796,2.8433774552185187,2.5984249877966845
T000236,0.6598223440268014,0.8631579920377593,0.6880232376183397,0.47618202730992704
T000237,1.758209023020821,1.4913305023335686,1.3690583732235655,1.360215254554151
T000238,1.5632146641400295,1.239120469985459,1.8668402549851941,0.8834935642183613
T000239,0.8601399368416547,0.8038650364789519,0.8611711868479711,1.049133166502996
T000240,0.6135618816139913,0.6374566008602751,0.6779833329526649,0.48573985948825965
T000241,0.803693652222659,0.8486807103121118,0.8222576523400839,0.5697936078285358
T000242,1.2380744067443554,1.1649998040710925,2.480032887009631,1.3494683239475114
T000243,1.8308654708656054,1.6400391054214578,2.163737499260311,1.702919458720774
T000244,1.2550698002889564,1.1953811212254881,1.5424466255185674,1.261457407340629
T000245,0.7775061290123652,0.7835078769659173,0.7993518647577706,0.6426010871668904
T000246,1.0864633168819784,0.9163796309206673,0.905922419584134,1.105441381509265
T000247,1.1210584024851877,1.193104683498534,1.8484559422059423,1.0888802497717827
T000248,1.0631075747528285,1.0707104089383772,1.2863015823766677,0.9926124008183445
T000249,1.6944545294227051,1.5582953829105917,1.7582134923418682,1.5342443009698432
T000250,1.465985387808277,0.8981836318316694,0.9633521633072282,1.3454746482889282
T000251,0.6119245066901018,0.5686518153980277,0.6808894230769231,0.9907909191998259
T000252,1.2492666965088088,1.197536378013586,1.5128310916742307,1.3825091420153264
T000253,2.379319343499363,2.404038814589915,3.3467644473742033,2.6404102566844156
T000254,1.4501807991677862,1.542970457778869,1.3975490598571312,1.4284182167256816
T000255,0.7405902890980689,0.7783490143263618,0.8081511293189795,1.105345143881066
T000256,1.1466171398527583,1.1796590845571235,1.0232719575756197,0.9180888023092557
T000257,1.4356162168021813,1.3201127725871837,1.5829617683331754,1.4927486848157154
T000258,1.1519577566154646,1.2274777412993112,1.1776446788679884,1.1856596946231472
T000259,3.1732128479843182,3.239493693735935,2.3931789246890607,3.396118285478288
T000260,1.2882720581884304,1.9922959802419673,2.0434518013631937,1.7154134707119888
T000261,1.588681575504951,1.7549045671211623,1.8232080419580419,1.5921937049804749
T000262,3.2777454038833027,3.183156632353475,3.5990634005763695,3.360338875290188
T000263,1.7987147942233683,1.923050827439886,1.4432566731584375,2.554536054464588
T000264,1.187395128396162,1.22439338531005,1.617759730309531,0.9480148988817865
T000265,2.451356922045547,2.418081843295784,2.863983506633202,2.6169400351583505
T000266,0.8941636445482831,0.8193331463439233,1.6242351763266214,0.9736791803383539
T000267,2.2834578358525888,2.0043421608134904,2.385234644380808,2.403697759081986
T000268,1.916000197924732,2.047757444399328,2.5821117484597407,2.0738884508673086
T000269,0.7921674892917068,0.7592666803275233,0.6451413904899136,1.0239736928032865
T000270,1.703808459177755,1.416965755611509,1.902167626843428,1.4666458938693328
T000271,1.7280633052863497,1.7443544111669216,1.7068062400052217,1.4484167983235416
T000272,2.164264636360483,2.1330854168039415,2.2504690275771613,2.159873464213559
T000273,0.9426882659444658,0.9740787074236101,0.9255610912166821,1.1317123938521712
T000274,0.5307177951124789,0.5357913051283804,0.6062181374434429,0.478800924386562
T000275,1.8385590980360775,1.5779316273880113,1.680475042714181,1.2793169391716808
T000276,2.093058931900957,2.1063172295044614,1.681999424384511,1.8214132327281158
T000277,1.1433865220757304,1.107516340473422,0.8997730593465353,1.359325979853431
T000278,0.6463457947494679,0.641994843655233,0.6538341584941916,0.563962283548014
T000279,1.9040856459367905,1.9402007195766529,1.073736796845141,0.7877353458663661
T000280,1.099463705420798,1.071178831694589,1.0038060418831294,1.2099410700525275
T000281,1.5810067867952677,1.6230635219338332,1.4828173374613003,1.5508710724315005
T000282,1.6161830435199782,1.5407093210911302,1.5228212062455353,1.3766074649216338
T000283,1.7776498601824282,1.7782681642312892,1.0999054309646041,1.1875244074658875
T000284,1.0995302303870667,1.1144262834192311,1.3993530499075784,0.8825691921212976
T000285,1.2113090158052982,0.8380003131767286,1.800585115581945,1.4955902884671304
T000286,0.7275104943128428,1.0617313334994436,1.0307735636500186,0.7761501826516586
T000287,0.8662771418952103,1.164490955073513,1.1128319761562617,1.0088923125023648
T000288,0.6653696516992512,0.7180142106623014,0.9402604376426366,0.6632253838050005
T000289,2.411591646988764,3.0980954274047936,2.4941847560704935,2.935272839964005
T000290,2.6628980895696,2.6137991188784153,2.8278452007128916,3.364821839269855
T000291,2.276410046540251,2.6136914326696,1.5056995786898613,1.3947620334817066
T000292,1.9293674391911866,1.8575646948430293,1.3060712327731252,0.8058233869078705
T000293,1.1830346550314503,1.1470029775383979,0.934483958940751,1.375229272329181
T000294,1.468458562755797,1.5308302720580427,1.5078799297298673,1.534389392996428
T000295,1.5088638341637797,1.4131568866447326,1.3748621056220791,1.243724705244891
T000296,1.7324567669448503,1.6917086886937656,1.1297561409587669,1.1447914463411633
T000297,0.5445337611265674,0.534275651091571,0.5314196261509105,0.561743235410957
T000298,2.2048200018105124,2.106975106228523,2.2194904313487243,1.7034640442557352
T000299,1.2814764709770574,1.4723357783283277,1.4674190943954786,1.4543213679076188
T000300,1.5000320550440014,1.396761210882717,2.0548005048053586,2.0201951380482392
T000301,0.42752644596237543,0.42752644596237543,0.44830037891254626,0.5699917539364788
T000302,1.424003711667257,1.0799459221948693,1.4282340326880723,1.3462478301195415
T000303,1.6557954511959185,1.628361261731762,1.8890911573294498,1.6267735021156557
T000304,0.8010829254619819,0.9701719622745463,0.7775368331070549,0.7446592699895769
T000305,0.5633540744150581,0.6173469242979824,0.7186539740868629,0.7496231308222672
T000306,1.2241356872081228,1.3245990962158802,1.264049311417148,1.2605710088209312
T000307,1.5511312958962045,1.9371036409203897,2.2282705807275045,1.3783549140194986
T000308,0.5945390579229387,0.5900256621169996,0.8064296094190219,0.48335619605468927
T000309,1.5567884712013076,1.7056012600365387,2.344061545264512,1.526722334036587
T000310,1.2378308337977482,1.255616562979653,2.003881267392472,1.3888421014190646
T000311,1.883201096446982,1.893338266062253,2.083347607628183,1.5808218043049518
T000312,1.8186673114308058,1.793462679640485,1.5783794145505392,2.0159422855653353
T000313,1.131125920628965,1.1250213280233807,1.690501095835824,1.126526515612047
T000314,2.5500963913369294,2.6104512328988085,2.8874190377052975,2.2737568200751364
T000315,2.2713710522135386,2.48582553917749,2.521847913501921,1.8240544592958172
T000316,0.76102855488711,0.7647798386014523,0.8978894779771615,0.6710007525968319
T000317,1.017164036787997,1.038787416037498,1.228123006491801,0.9612566163389672
T000318,1.2944169868492614,1.273683929578854,1.5270271720467032,1.086338534787461
T000319,0.9650843834167763,0.9515581839107793,1.1399927756449677,0.8437757355695282
T000320,1.0434317160128574,1.3361672766499055,1.2734785974418974,1.0830433298087239
T000321,1.267884759942346,1.4411457816219932,1.467303038764019,1.2701918766061313
T000322,1.846892374648184,1.8846625459067812,1.8401512234770705,1.938354196489714
T000323,0.6234271617817236,0.6824634556599524,1.0558367136078373,0.753627588496025
T000324,1.4294198070609736,1.4294198070609736,1.2406519680206565,0.9520848934037726
T000325,1.0441597170785444,1.1407303151559016,0.9703875689733947,1.22454283599698
T000326,1.3373527443151743,1.3392966568765852,1.439047626277195,1.3445747923713103
T000327,1.4276617941126764,1.3495829741716012,1.3850022069487358,1.4295938101307322
T000328,1.2605559020590342,0.862879550882409,1.180786657292399,0.9441562766938596
T000329,0.8195002329505594,0.9525931085981476,1.1113040817795694,0.9092541825701819
T000330,2.1379318561210376,2.1300739392171018,2.5574670903313668,2.4185545233450747
T000331,1.7083162334511086,1.6628621738777858,2.3222895252080273,1.3494898188773523
T000332,2.4567227649172985,2.667903525816232,2.3468423275953114,2.5618186771007285
T000333,1.4868321834515614,1.5296855347845404,1.6213855352945203,1.8746154020423367
T000334,1.2081291696157501,1.1309733017766959,1.2757866960734119,1.3673888636125529
T000335,1.0994480433272336,1.2004709082133018,1.4554087620929084,1.2205049943606714
T000336,2.198199016879228,2.1571388035228396,2.1470793171524796,2.0861519860163646
T000337,0.6332083969138222,0.7029825103367687,1.106865671641791,0.8008453203022113
T000338,1.1942918843076773,1.0203606225209159,0.8963505253903797,1.017371994965881
T000339,0.4966413461170932,0.5765445778659616,0.46708895904243836,0.4872599868910139
T000340,1.144604805722163,1.195211589906204,1.4285416121005763,0.991538602809996
T000341,1.3347624980377926,1.3514422854116797,1.7273189258585642,1.44775594494524
T000342,0.9825405822125853,0.7141979475886399,0.7040863962699636,0.8547102655915526
T000343,0.8845794372004638,0.6979651723451453,0.8411487648395363,0.7584209922535669
T000344,0.7145782717963933,0.727289410890044,0.7785386769338468,0.9350559143557764
T000345,1.35397346573692,1.4627214319591533,1.735442569949612,1.2944939781332896
T000346,1.5506234234493323,1.6374144867234879,1.9640588556399188,1.5396689571675743
T000347,0.8509787236697407,0.8698521096329788,0.8854614078031108,1.1243685588899999
T000348,0.8918052109205903,0.8156724646881389,0.9807562282955516,1.029554590036777
T000349,0.5964836160378143,0.7512704664621724,0.9210423477471696,0.6685614971624955
T000350,0.8331135939902721,0.7937112490251538,1.1464886816303002,0.7341718562992279
T000351,0.9717685362767201,0.9787979827447196,1.0484628446383812,1.0496796574171925
T000352,1.063343784909684,0.9733122675385435,0.9299136550295644,1.0684530715612544
T000353,0.60524289345512,0.6243724138933899,1.0192671762153578,0.5496190101796119
T000354,1.6127210637837328,1.471563839876005,1.4626294536140136,1.2434340880378092
