unique_id,MetaARIMA(1),MetaARIMA(2),MetaARIMA(5),MetaARIMA(10),MetaARIMA(20),MetaARIMA(30),MetaARIMA(40),MetaARIMA(50),MetaARIMA(75),MetaARIMA(94),AutoARIMA
T000000,0.4243355638478738,0.46968883498697256,0.37948780879275695,0.37948780879275695,0.37948780879275695,0.37948780879275695,0.37948780879275695,0.37948780879275695,0.37948780879275695,0.37948780879275695,0.38404618002593893
T000001,0.29076922942582983,0.29076922942582983,0.29726405051943083,0.29726405051943083,0.30164080646238245,0.30164080646238245,0.30164080646238245,0.30164080646238245,0.30164080646238245,0.30164080646238245,0.2981674742345429
T000002,0.6728966146094748,0.6728966146094748,0.6723888104197662,0.6720509428228012,0.6720509428228012,0.6720509428228012,0.6720509428228012,0.6720509428228012,0.6720509428228012,0.6720509428228012,0.6720509428228012
T000003,1.228137694035122,1.212537393858473,1.2309394891172765,1.2309394891172765,1.2261922212882532,1.2261922212882532,1.2762335285195028,1.2762335285195028,1.2762335285195028,1.2762335285195028,1.2762335285195028
T000004,0.513242533712015,0.513242533712015,0.5330549903630616,0.5330549903630616,0.5260829793554291,0.5260829793554291,0.5377524462308548,0.5377524462308548,0.5377524462308548,0.5377524462308548,0.5377524462308548
T000005,0.7834763713757577,0.7834763713757577,0.7834763713757577,0.8235789144399069,0.8481650581375534,0.8445950196618393,0.8445950196618393,0.89201181169099,0.8436745516311822,0.8436745516311822,1.2467193932346505
T000006,0.9265097916542323,0.9265097916542323,0.9364383071580812,0.9364383071580812,0.9364383071580812,0.8850514225581467,0.8850514225581467,0.8850514225581467,0.8850514225581467,0.8850514225581467,0.8850514225581467
T000007,0.78813296389878,0.78813296389878,0.8642138172818294,0.7768025561662059,0.8212706408441718,0.8212706408441718,0.8212706408441718,0.8212706408441718,0.8212706408441718,0.8212706408441718,0.8180974254839745
T000008,0.8503985861777943,0.8503985861777943,0.8503985861777943,0.8997621753324966,0.8997621753324966,0.9109762981431685,0.9109762981431685,0.9109762981431685,0.8659952843276159,0.8659952843276159,0.8657149746698704
T000009,0.6127253496741449,0.5761956131848244,0.6154386713768177,0.5691529524647757,0.5691529524647757,0.5630623801376988,0.5630623801376988,0.5630623801376988,0.5630623801376988,0.5630623801376988,0.49430237905031027
T000010,0.4676594854815426,0.4676594854815426,0.4676594854815426,0.5012109036176681,0.5012109036176681,0.5012109036176681,0.47951498984595714,0.47951498984595714,0.47951498984595714,0.5049473031700367,0.5136300609495447
T000011,0.7530858784386668,0.7530858784386668,0.7530858784386668,0.7496032532003385,0.8003470334238426,0.6995936917800347,0.7097397348432383,0.7097397348432383,0.6771438932380925,0.6771438932380925,0.4003881005308925
T000012,0.632843172296907,0.632843172296907,0.617420640567477,0.617420640567477,0.617420640567477,0.5328151123306673,0.6521405031451192,0.6521405031451192,0.6521405031451192,0.6521405031451192,0.5625510871745282
T000013,0.7337454839403731,0.7337454839403731,0.7337454839403731,0.7186178312758835,0.7186178312758835,0.7186178312758835,0.720739309857446,0.720739309857446,0.720739309857446,0.720739309857446,0.6460202277762288
