unique_id,MetaARIMA(1),MetaARIMA(2),MetaARIMA(5),MetaARIMA(10),MetaARIMA(20),MetaARIMA(30),MetaARIMA(40),MetaARIMA(50),MetaARIMA(75),MetaARIMA(94),AutoARIMA
T000000,0.7302901980321335,0.6515323000208264,1.2135096085071868,0.6515323000208264,0.6515323000208264,0.6515323000208264,0.6515323000208264,0.6515323000208264,0.6515323000208264,0.43807689564959196,1.2848735197409042
T000001,8.029411764705882,8.029411764705882,8.029411764705882,8.029411764705882,8.029411764705882,8.029411764705882,8.029411764705882,8.029411764705882,8.029411764705882,8.029411764705882,8.029411764705882
T000002,1.9329173414195577,1.9329173414195577,1.9329173414195577,1.9329173414195577,1.8062447830222759,1.8062447830222759,2.093136424945562,2.093136424945562,1.8967842296262079,1.766152777240263,1.768661421432537
T000003,2.408016851903039,2.408016851903039,2.408016851903039,2.408016851903039,2.0867111349380063,2.0867111349380063,2.0867111349380063,1.6685389129928665,3.1493132833524777,3.1493132833524777,1.4478094260993062
T000004,1.918751158654171,1.918751158654171,2.0351617447431343,1.931640049926397,1.6293658377709672,1.6293658377709672,1.6293658377709672,1.6293658377709672,1.6293658377709672,1.005672799302772,1.6293658377709672
T000005,0.7714539167831829,0.7599627925193386,0.7599627925193386,0.7599627925193386,0.9603070082359277,0.9603070082359277,0.9603070082359277,0.9603070082359277,0.9603070082359277,0.516032117345489,0.7599627925193386
T000006,1.129612459061166,1.5631844023988202,0.9629917261857126,0.9629917261857126,0.9629917261857126,0.9629917261857126,0.9629917261857126,0.9629917261857126,0.9629917261857126,0.9629917261857126,1.1080827067669174
T000007,0.8283447542062957,0.8283447542062957,0.9309726946805791,0.8144506883661223,0.8144506883661223,0.8144506883661223,0.8144506883661223,0.8144506883661223,0.7490037325611876,0.7490037325611876,1.3481052533393314
T000008,1.1636643375286646,1.1636643375286646,1.1233349478546948,1.1233349478546948,1.1861854942467966,1.2097230887905903,1.1188274809982464,1.2457344247514115,1.2165865360897277,1.2165865360897277,1.165147845436772
T000009,2.288900659682894,2.288900659682894,2.288900659682894,3.4237820497602773,3.4237820497602773,3.4237820497602773,3.4237820497602773,3.4237820497602773,3.4237820497602773,3.4237820497602773,3.5156535704578418
T000010,0.8283837809370335,0.8283837809370335,0.930900745659868,0.8144760832869326,0.8144760832869326,0.8144760832869326,0.8144760832869326,0.8144760832869326,0.7490567382000848,0.7490567382000848,1.3480362551969811
T000011,0.8999632590467485,0.8015735836220419,0.8015735836220419,0.8015735836220419,0.8015735836220419,0.8015735836220419,0.8015735836220419,0.8015735836220419,0.8015735836220419,0.8015735836220419,0.5997273690999858
T000012,3.446698990306943,3.4755101030601727,3.5031315240083507,3.5028529219281648,3.461204743756769,3.461204743756769,3.461204743756769,3.461204743756769,3.3961364114560015,3.484973592339572,3.4501334935927095
T000013,1.702460348774359,1.770083337172397,1.5734374713483292,1.5734374713483292,1.5734374713483292,1.5734374713483292,1.5734374713483292,1.5734374713483292,1.5734374713483292,1.5734374713483292,2.3161743194974647
T000014,1.0296228046091482,1.0296228046091482,1.0296228046091482,1.0296228046091482,0.9168249826245988,0.9168249826245988,0.9168249826245988,0.9168249826245988,0.9168249826245988,0.9168249826245988,1.2970420258057458
T000015,0.6382760137208383,0.6382760137208383,0.6382760137208383,0.6382760137208383,0.4536210688777901,0.4536210688777901,1.0143037384487705,1.0143037384487705,0.8451274300004153,0.6029363440459012,0.6540952828102281
T000016,0.8243292241772514,0.8243292241772514,0.8243292241772514,0.8243292241772514,0.8243292241772514,0.8298142085206716,0.8298142085206716,0.8298142085206716,0.3005410902938971,0.5020478766727355,0.8243292241772514
T000017,0.9388726188285417,0.9388726188285417,1.2706270042667565,1.2706270042667565,1.2706270042667565,1.2166475896102793,1.2166475896102793,0.7703551495167942,0.7703551495167942,0.7703551495167942,1.388145196438578
T000018,0.7444190506432244,0.7444190506432244,0.6253618443521829,0.5545472708829984,0.5545472708829984,0.45996315438999585,0.45996315438999585,0.7093226818639514,0.7102826129867745,1.5241822745085511,0.45996315438999585
T000019,0.7714676935921285,0.759941624107031,0.759941624107031,0.759941624107031,0.9602841614441889,0.9602841614441889,0.9602841614441889,0.9602841614441889,0.9602841614441889,0.5160105125976376,0.759941624107031
T000020,0.952204807698247,0.952204807698247,1.1646983352345301,1.1646983352345301,1.14815594169587,1.2648281555197731,1.2648281555197731,1.2648281555197731,1.2179806991663602,1.8804302620999909,1.14815594169587
T000021,1.3796954773889467,1.16481827198512,1.2805211256827245,1.3981892982139916,1.2820796463314008,1.2241660118104332,1.2241660118104332,1.2241660118104332,1.2241660118104332,1.1367767746649116,1.1707334019064168
T000022,1.5788637901363494,1.5788637901363494,1.5788637901363494,1.5788637901363494,1.5788637901363494,1.5047597372856225,1.426884815710841,1.426884815710841,1.2766439157227147,1.2766439157227147,1.4804768285311072
T000023,1.1864183906816013,1.0969918201333841,1.0969918201333841,1.0730508037495843,1.10646200146309,1.10646200146309,1.10646200146309,1.10646200146309,1.10646200146309,1.10646200146309,1.10646200146309
T000024,1.487962038014116,1.0964396898946474,1.1012196251898974,1.1012196251898974,1.1898182986579084,1.3834666150302048,1.3834666150302048,1.3834666150302048,1.3386106103796669,1.3386106103796669,0.6170195109001209
T000025,1.316918697675168,0.982834896033829,0.9664065053962696,0.9664065053962696,1.3565251906924065,1.227616662697425,1.227616662697425,1.227616662697425,1.1743363645636071,1.1743363645636071,0.5484048629710704
T000026,0.9353414958041287,0.9353414958041287,0.8975883096849802,0.9494650762295571,0.8935330121775128,0.8935330121775128,0.8935330121775128,0.8935330121775128,1.134205160843499,1.134205160843499,0.8935330121775128
T000027,1.2241477211825367,1.2241477211825367,1.2692668500281572,1.2692668500281572,1.3090124342327392,1.3090124342327392,1.3090124342327392,1.3090124342327392,1.2729992898289537,1.2729992898289537,1.2326695441511828
T000028,0.5565606289735817,0.5565606289735817,0.5565606289735817,0.5482234994345838,0.5105375114223468,0.5105375114223468,0.5105375114223468,0.5105375114223468,0.6757483835421741,0.7200981621906416,0.5105375114223468
T000029,0.44550332630981265,0.44550332630981265,0.44550332630981265,0.44550332630981265,0.47798053867746026,0.47798053867746026,0.47798053867746026,0.47798053867746026,0.5080199373748046,0.6441292505630466,0.51124412454931
T000030,1.3853648450266134,1.3907130824722107,1.3907130824722107,1.379093324899706,1.3892741456145183,1.3892741456145183,1.2968942653869027,1.2968942653869027,1.2856527750178686,1.2670740127046645,1.3851721519968219
T000031,0.9504629140245362,0.40346503830904845,0.40346503830904845,0.40346503830904845,0.5693098829257176,1.4175744340016674,1.4175744340016674,1.4175744340016674,1.4175744340016674,1.4175744340016674,0.40346503830904845
T000032,0.8186250484605142,0.8186250484605142,0.8098872106086222,0.6858204253686736,0.6858204253686736,0.6858204253686736,0.6858204253686736,2.0985401850489422,2.0985401850489422,2.0985401850489422,0.7831138538324715
T000033,1.0820963312252818,1.0292598296136155,1.1022190655616435,1.1022190655616435,1.1022190655616435,1.1022190655616435,1.1022190655616435,1.1022190655616435,0.926062154138676,0.926062154138676,0.8613338192419825
T000034,2.407039835164835,2.407039835164835,2.735807720266864,2.4649910417720675,2.4649910417720675,2.4649910417720675,2.4649910417720675,2.108333470750364,2.108333470750364,2.0599696728103973,2.463246907473826
T000035,0.859623725565644,0.859623725565644,0.859623725565644,0.6225300518615763,1.1004232099818685,1.807174921213036,1.807174921213036,1.807174921213036,1.807174921213036,1.807174921213036,0.40376380785391186
T000036,2.5619476191165833,2.5619476191165833,2.521238966790935,2.521238966790935,2.521238966790935,2.5206758974681374,2.5201714043805734,2.4886624553551004,2.3821706693349465,2.339976042054273,2.5201714043805734
T000037,2.9045070744675847,2.9045070744675847,2.7419432063293807,2.7419432063293807,2.7419432063293807,2.7419432063293807,2.7419432063293807,2.880089916035812,2.737969172982537,2.737969172982537,3.612109320009346
T000038,1.1766775609071547,1.1766775609071547,1.1976462479718069,1.19889391257223,1.19889391257223,1.19889391257223,1.2429225334167917,1.2429225334167917,1.9776760535549884,1.8793306974251764,1.2429225334167917
T000039,0.3874708479889892,0.3874708479889892,0.28657377625623737,0.3288316599258368,0.33648585180630874,0.33648585180630874,0.33648585180630874,0.5244396294119975,0.3302636817274336,0.3539470658711016,0.2873093005661057
T000040,0.4132441666060914,0.4132441666060914,0.4132441666060914,0.4132441666060914,0.4132441666060914,0.4132441666060914,0.4132441666060914,0.4132441666060914,0.3325105366183196,0.3325105366183196,0.4675269218478517
T000041,0.5293030950928971,0.5293030950928971,0.5092690207371136,0.5092690207371136,0.5092690207371136,0.6289117162586093,0.5433603698241642,0.5433603698241642,0.6295093352531934,0.5915893014032654,0.19439428678748982
T000042,2.5184755067567566,2.6420282452205646,2.6420282452205646,2.6420282452205646,2.8209133748458335,2.8209133748458335,2.8823329990163136,2.8823329990163136,2.8823329990163136,2.8823329990163136,2.6682661832580243
T000043,3.2313889614582543,3.3133063510893455,3.3133063510893455,3.3133063510893455,3.3082741035649272,3.3875570861764195,3.3875570861764195,3.3875570861764195,3.3875570861764195,3.3875570861764195,3.3875570861764195
T000044,1.4860503396260598,1.4860503396260598,1.5327487507800153,1.4947315436839546,1.4947315436839546,1.4947315436839546,1.134905557192712,1.134905557192712,1.0296845438706113,1.5201922920722781,1.4947315436839546
T000045,2.3863957652399854,2.218624959453709,2.155470699368605,2.3438298048284496,1.9605306787596433,1.9605306787596433,1.9605306787596433,1.9605306787596433,1.9605306787596433,1.9605306787596433,1.9605306787596433
T000046,1.8062824755597422,1.204157388379278,1.204157388379278,1.4463487079711723,1.4463487079711723,1.8486653902627652,1.8486653902627652,1.5929866084112967,1.5707204336544531,1.5707204336544531,1.4463487079711723
T000047,0.9859004800637882,1.3035756962008804,1.3035756962008804,1.3035756962008804,1.3035756962008804,1.3035756962008804,1.3035756962008804,1.3035756962008804,1.062246939259678,1.062246939259678,1.4460579593280447
T000048,3.84979263013577,3.024709982317129,2.3451779177887855,2.3451779177887855,2.168787152788126,2.168787152788126,2.168787152788126,2.3937213462244586,2.3937213462244586,2.3937213462244586,2.9045414041072113
T000049,0.7139773643166156,0.7139773643166156,0.9035511696466899,0.7454318008651082,0.7454318008651082,0.7454318008651082,0.7454318008651082,0.5020192835363654,1.4137708929678126,0.584327667583412,1.1864528874686298
T000050,1.522568335720166,1.522568335720166,1.524368510970165,1.5978351285320203,1.800477880442489,2.9047063082147977,2.9047063082147977,2.9047063082147977,3.086575275490971,3.086575275490971,1.6944444444444444
T000051,1.3480752535634404,1.2188676368484377,1.7693567688376444,1.902895457905087,1.902895457905087,1.902895457905087,1.902895457905087,1.902895457905087,1.902895457905087,1.902895457905087,1.1320704622655473
T000052,1.5540538525657817,1.5540538525657817,2.4805100894929666,0.922462870694242,0.922462870694242,1.815785312843711,1.815785312843711,1.481141735242961,1.481141735242961,1.481141735242961,2.986780222374395
T000053,1.6108254650729863,1.6108254650729863,1.6108254650729863,1.6108254650729863,2.2794021932516806,2.2794021932516806,2.2794021932516806,2.2794021932516806,2.2794021932516806,2.2794021932516806,3.2606635071090047
T000054,2.080165479651478,0.6603232760095893,0.6603232760095893,0.6603232760095893,0.6384309088169174,1.5614459262890013,1.757551570814135,1.757551570814135,1.7461860133099398,1.7461860133099398,1.8383126263568992
T000055,3.4747879141164084,2.4973511374970103,2.4973511374970103,2.4973511374970103,2.4973511374970103,2.4973511374970103,2.4973511374970103,2.4973511374970103,2.347998160293709,2.347998160293709,4.060485113680893
T000056,1.9357468184591453,1.9357468184591453,1.5242281983180443,1.5242281983180443,1.5242281983180443,1.5242281983180443,1.5242281983180443,1.5242281983180443,1.8585865512857382,1.8585865512857382,1.8585865512857382
T000057,0.8243174487366569,0.8243174487366569,0.8243174487366569,0.8243174487366569,0.8243174487366569,0.8298554814480933,0.8298554814480933,0.8298554814480933,0.30054745626417984,0.5020502911063062,0.8243174487366569
T000058,1.3304115554725986,0.9371493117324862,0.9371493117324862,0.9371493117324862,0.7550605163050539,0.7550605163050539,0.7550605163050539,0.7550605163050539,0.7330274235105532,0.7330274235105532,1.1737729961801837
T000059,1.3798308130495183,1.1649554319857514,1.2806585921325748,1.3983283235154975,1.2822210251630373,1.2243001574258165,1.2243001574258165,1.2243001574258165,1.2243001574258165,1.1369097030940065,1.1708699624338759
T000060,7.137858137416136,7.137858137416136,7.446929772417891,9.729185054845107,9.729185054845107,8.526470002860199,8.526470002860199,8.526470002860199,7.911450413968773,7.911450413968773,7.0724580389188985
T000061,1.1741803185957858,1.1741803185957858,1.1741803185957858,1.1741803185957858,1.1741803185957858,1.1741803185957858,1.1741803185957858,1.1741803185957858,1.1741803185957858,1.1741803185957858,1.3654830817763939
T000062,0.6482362347480499,0.6482362347480499,0.8357296479209042,0.8373957761947471,0.6690411049163029,0.6690411049163029,0.7810322772015937,0.7810322772015937,0.8822845125850983,0.8775775995331836,1.0030310389185724
T000063,2.1057656348671947,2.2056594598422983,2.136365789753202,2.136365789753202,2.1812859295942513,2.1812859295942513,2.356304017388223,2.356304017388223,2.29381729103113,2.29381729103113,2.29381729103113
T000064,1.00698865107887,0.8905810240993879,0.9360555736475659,1.5239097900541951,1.5239097900541951,1.5239097900541951,1.5239097900541951,1.5838053866513395,1.5418553897365888,1.5418553897365888,0.8913127420666646
T000065,0.807248764415156,0.807248764415156,0.807248764415156,0.807248764415156,0.807248764415156,0.807248764415156,0.807248764415156,1.5192524608994682,0.747220288321791,0.747220288321791,0.807248764415156
T000066,2.4346283724173756,2.4346283724173756,1.0243902439024397,1.0243902439024397,1.0243902439024397,1.9256227682352747,1.9256227682352747,1.9256227682352747,1.9256227682352747,1.9256227682352747,1.0243902439024397
T000067,0.625799327808655,0.625799327808655,0.7716498336575306,0.7716498336575306,0.6846095526914318,0.7543846480291717,0.7543846480291717,0.7543846480291717,0.8402901353172471,0.8402901353172471,1.2104757088027216
T000068,0.3661823983876385,0.17558097059098854,0.17558097059098854,0.17558097059098854,0.17558097059098854,0.17558097059098854,0.6706023982390938,0.6706023982390938,0.6706023982390938,0.6706023982390938,1.172019763101809
T000069,0.6737685691946833,0.6737685691946833,0.6737685691946833,0.3211630810377809,0.3211630810377809,0.3211630810377809,0.4476820313228366,0.4476820313228366,1.2799819350942463,1.2799819350942463,0.8506314315936248
T000070,0.8784373864896559,0.8071433048180292,1.2584908641258843,1.2584908641258843,1.2584908641258843,1.2584908641258843,1.2584908641258843,0.9974692393676082,0.9974692393676082,0.9974692393676082,0.7555145670495779
T000071,1.4283806012425595,1.4283806012425595,1.4283806012425595,1.4283806012425595,1.452207826430398,1.452207826430398,1.452207826430398,1.452207826430398,1.452207826430398,1.452207826430398,0.6777607242424829
T000072,0.8231821735731033,0.1237197439467142,0.37390792323555655,0.2605657487322728,0.2605657487322728,0.4042611415168039,0.29931826448069626,0.29931826448069626,0.16006738592513164,0.16006738592513164,0.3443060860543773
T000073,0.8099999999999999,0.1071194661247367,0.32548116372891717,0.22953470439978027,0.22953470439978027,0.27266174588559633,0.27266174588559633,0.27266174588559633,0.059303959519819704,0.059303959519819704,0.3415288986603257
T000074,0.640588966980464,0.640588966980464,0.6250234855260856,0.15408745685217234,0.4822982949691522,0.4822982949691522,0.4822982949691522,0.8678057553956839,0.5388332210593108,0.5388332210593108,0.15408745685217234
T000075,1.200389153791676,0.29896812246162724,0.2074919458329663,0.2074919458329663,0.21906331393341819,0.3112314624319666,0.4009026138476566,0.4009026138476566,0.20418478033675563,0.20418478033675563,0.38066164065058133
T000076,2.655434568363441,2.655434568363441,2.5281492266918697,2.224152723943717,2.224152723943717,2.224152723943717,1.6924395583469765,1.993150684931506,2.912276080084301,2.912276080084301,2.224152723943717
T000077,0.4671325390341448,0.4681199944271154,0.4681199944271154,0.4671325390341448,0.7505730177632249,0.857100978268753,0.857100978268753,0.857100978268753,0.766798218160116,0.766798218160116,0.46465477498951496
T000078,1.8060625580037737,1.4835036905154215,1.2069898240912296,1.2069898240912296,1.2069898240912296,1.2069898240912296,1.1283977504723073,1.1283977504723073,1.1283977504723073,1.1283977504723073,1.645729464912378
T000079,0.33688382860527927,0.3070045542543422,2.106813941785198,0.32185628081072215,0.32185628081072215,0.32185628081072215,0.337744045704334,0.32431568091021273,0.32431568091021273,0.32431568091021273,0.2943204112218718
T000080,0.19637847157964153,0.19637847157964153,0.19637847157964153,0.3515378248244141,0.42563936337458225,0.42563936337458225,0.42563936337458225,0.42563936337458225,0.42563936337458225,0.42563936337458225,0.22436518942430506
T000081,1.6847644533368982,1.0670766941784693,1.1736140409826823,1.8290867654319023,0.8599674537692967,0.8827368869698632,0.8827368869698632,0.8299431244959035,0.9537426321131476,0.9537426321131476,0.8069977042320612
T000082,0.16006537588616673,0.6116693475040558,0.6116693475040558,0.21291902711699442,1.08737802290835,0.13995800199674927,0.13995800199674927,0.46757637986355993,0.45397615752269044,0.45397615752269044,0.7868890048239434
T000083,1.0470754721392264,0.5625374808401251,0.5625374808401251,0.5625374808401251,0.36670276185927775,0.36670276185927775,0.36670276185927775,0.36670276185927775,0.36670276185927775,0.36670276185927775,1.0313458739596364
T000084,0.4635275824284521,0.4635275824284521,0.4635275824284521,0.4635275824284521,0.4635275824284521,0.4635275824284521,0.4635275824284521,0.4635275824284521,0.4635275824284521,0.4635275824284521,0.5052437167428753
T000085,2.831215886202097,2.9535714860056563,2.766863772883872,2.766863772883872,1.4521175575980694,2.270111813667152,2.270111813667152,2.270111813667152,2.270111813667152,2.270111813667152,2.130395812080698
T000086,5.7204762420815936,5.7204762420815936,9.94098256432105,9.94098256432105,9.94098256432105,9.94098256432105,9.28987428756753,9.28987428756753,9.951689787644737,9.82797634683198,3.6009731606046005
T000087,0.31908453281369886,0.31908453281369886,0.31908453281369886,0.38258707905715433,0.35800774967775356,0.35800774967775356,0.35800774967775356,0.35800774967775356,0.35800774967775356,0.35800774967775356,0.35039612676870296
T000088,0.6949751876804185,0.5112281190817373,0.5112281190817373,0.5112281190817373,0.5112281190817373,0.5112281190817373,0.5112281190817373,0.5112281190817373,0.5112281190817373,0.5039766504543751,0.5781641013603829
T000089,0.826512608586756,0.826512608586756,0.8139712192729139,0.8139712192729139,0.8139712192729139,1.3015212651787316,1.3015212651787316,1.3015212651787316,1.3015212651787316,1.3015212651787316,1.3015212651787316
T000090,1.1686963477401846,1.1496844741429744,1.1496844741429744,1.1587740123370467,1.106207958206645,1.161663227250075,1.161663227250075,1.161663227250075,1.161663227250075,1.161663227250075,1.161663227250075
T000091,1.809256357960072,1.809256357960072,1.809256357960072,1.8314634268339038,1.8314634268339038,1.9397337606546474,1.9397337606546474,1.9397337606546474,1.4744318181818181,1.414998520498901,1.4744318181818181
T000092,2.8605589557172837,2.8605589557172837,2.8871964587876215,2.8871964587876215,3.07885539053783,3.07885539053783,2.7990359042553195,2.2377709794916405,2.2377709794916405,2.2377709794916405,2.7990359042553195
T000093,1.3979431252006929,1.3979431252006929,1.4021031922897944,1.2662385492195982,1.2662385492195982,0.6261680478631161,0.6261680478631161,0.6261680478631161,2.1487137560185507,2.1487137560185507,1.5509054612861828
T000094,2.502122241086588,2.009451389878601,2.009451389878601,2.009451389878601,2.0248882992303856,2.0248882992303856,2.101350304183173,2.101350304183173,2.101350304183173,1.4439728353140922,2.9108658743633296
T000095,2.5483075234686305,3.798618226721114,3.721641066790192,3.273135254629002,3.273135254629002,3.273135254629002,3.2048396402754014,3.2048396402754014,3.2048396402754014,3.2048396402754014,3.2494834710743805
T000096,0.6586313111141902,0.5910814471770317,0.5910814471770317,0.5526222740798677,0.5526222740798677,0.5526222740798677,0.5526222740798677,0.8168323449668242,0.550163524432474,0.550163524432474,0.5526222740798677
T000097,0.41382836163603487,0.41382836163603487,0.907379398940761,0.19729431823120644,0.19729431823120644,0.19729431823120644,0.19729431823120644,0.19729431823120644,0.19729431823120644,0.19729431823120644,0.4451892918672965
T000098,0.35185934545364694,0.35185934545364694,0.35185934545364694,0.35185934545364694,0.35557441343119955,0.35557441343119955,0.35557441343119955,0.35557441343119955,0.35557441343119955,0.9155838580423583,0.5445026979914952
T000099,0.19413762945315954,0.6890208767887529,0.3705130414426996,0.41157594655140706,0.33587626070561377,0.1744028661729707,0.1744028661729707,0.1744028661729707,0.1744028661729707,0.24071763921691905,0.24608627603632574
T000100,2.7680023496760073,2.7680023496760073,2.7680023496760073,2.938169873185032,2.6506847632497688,2.6506847632497688,2.707110075422485,2.707110075422485,2.707110075422485,2.707110075422485,2.938169873185032
T000101,1.6060605132882322,1.6060605132882322,1.6060605132882322,0.7115900624671949,0.7115900624671949,0.39802494022788626,0.39802494022788626,0.39802494022788626,0.39802494022788626,0.39802494022788626,0.3892170368119658
T000102,0.5123883226813435,0.47016726058190494,0.2579367755995367,0.2579367755995367,0.2579367755995367,0.6267445251263698,0.6267445251263698,1.1214184791570954,0.29993109838973653,0.30340951014256123,0.5963792689837379
T000103,0.4164778279707782,0.4164778279707782,0.6034795565560722,0.6034795565560722,0.7291705062202278,0.7291705062202278,0.7291705062202278,0.7291705062202278,0.7291705062202278,0.7291705062202278,0.739921123687442
T000104,1.8389581076426647,1.8389581076426647,1.8389581076426647,1.8389581076426647,1.1973680390639938,1.1973680390639938,1.287615956823516,1.287615956823516,1.718748611761638,1.3914196845743794,1.4487233686206817
T000105,0.9744107312167564,0.9744107312167564,1.3011617444605077,1.2833750390076157,1.2833750390076157,1.2833750390076157,1.1972308504665417,1.4584111148019057,1.4584111148019057,1.4584111148019057,1.4584111148019057
