unique_id,MetaARIMA(3),MetaARIMA(10),MetaARIMA(25),MetaARIMA(50),MetaARIMA(100),MetaARIMA(150),MetaARIMA(200),MetaARIMA(250),MetaARIMA(300),MetaARIMA(350),AutoARIMA
T000000,0.953781274833084,0.7094145445774744,0.7094145445774744,0.7184087279125188,0.7184087279125188,0.7184087279125188,0.7184087279125188,0.7184087279125188,0.7184087279125188,0.7184087279125188,0.7184087279125188
T000001,0.5802256444624677,0.6636648353511698,0.6610075602467115,0.6610075602467115,0.6610075602467115,0.6610075602467115,0.6610075602467115,0.6610075602467115,0.6610075602467115,0.6610075602467115,0.6302798637755809
T000002,0.8555840395541437,0.777153564401552,0.7487315886714974,0.6409958026453365,0.7106584109478251,0.7106584109478251,0.7106584109478251,0.7106584109478251,0.7106584109478251,0.7487315886714974,0.7498324729326424
T000003,0.9241765889369205,0.9047663437484165,0.9047663437484165,0.7745551744156429,0.7745551744156429,0.7745551744156429,0.7745551744156429,0.7745551744156429,0.8422839189545669,0.8422839189545669,0.8730744052304914
T000004,1.274402188430393,1.274402188430393,2.9944775646115196,2.5614289074206598,1.7192034229869313,1.7192034229869313,2.5614289074206598,2.9587757126863874,2.9587757126863874,2.4408520185345695,1.816378058663533
T000005,1.6519925104424462,0.4092152507534438,2.2788195505913817,2.2788195505913817,0.9533611667458269,2.2788195505913817,0.9533611667458269,0.9533611667458269,0.9533611667458269,0.737473142433956,1.1243849887463249
T000006,0.19429122546633598,0.2636353281308044,0.26248732509123907,0.26248732509123907,0.26248732509123907,0.26248732509123907,0.26248732509123907,0.26248732509123907,0.26248732509123907,0.26248732509123907,0.57111672347501
T000007,0.17138060218991108,0.37162169093825964,0.37162169093825964,0.37162169093825964,0.37162169093825964,0.15077963299197963,0.15077963299197963,0.15077963299197963,0.15077963299197963,0.15077963299197963,0.30663269541469235
T000008,0.4721237146890388,0.4721237146890388,0.4721237146890388,0.663833024923046,0.4721237146890388,0.4721237146890388,0.525556530593571,0.4721237146890388,0.48133111257453204,0.48133111257453204,0.48730509340067435
T000009,0.7833400976660012,0.659213043148011,0.6662314639027648,0.6662314639027648,0.6662314639027648,0.6662314639027648,0.6662314639027648,0.6662314639027648,0.6662314639027648,0.6662314639027648,1.48067672832751
T000010,2.3489929261531333,2.239682305901188,2.223133438568104,2.223133438568104,2.223133438568104,2.223133438568104,2.223133438568104,2.223133438568104,2.223133438568104,2.223133438568104,2.60775796728033
T000011,0.5350959265789721,0.5350959265789721,0.5350959265789721,0.5350959265789721,0.5350959265789721,0.5350959265789721,0.5350959265789721,0.5350959265789721,0.5350959265789721,0.5350959265789721,0.2474289826730907
T000012,3.424077930120626,4.170251545460471,4.170251545460471,4.424512222536033,3.8168983730789834,4.2319595295073205,4.2319595295073205,4.2319595295073205,4.2319595295073205,4.2319595295073205,4.162099762293401
T000013,0.42171784439048526,0.4218139568548802,0.41918243211050393,0.3578214917621232,0.42727250641525294,0.42727250641525294,0.42727250641525294,0.42727250641525294,0.42727250641525294,0.42727250641525294,0.6979452527950952
T000014,1.2823731970398955,0.49151724170281014,0.5504371177179304,0.8956329465180667,0.5504371177179304,0.8956329465180667,0.8956329465180667,0.8956329465180667,0.8956329465180667,0.8956329465180667,0.7142795557035375
