unique_id,MetaARIMA(0.0),MetaARIMA(0.1),MetaARIMA(0.2),MetaARIMA(0.3),MetaARIMA(0.4),MetaARIMA(0.5),MetaARIMA(0.6),MetaARIMA(0.7),MetaARIMA(0.8),MetaARIMA(0.9),MetaARIMA(1.0),AutoARIMA
T000000,3.438304864193062,3.484545583927497,3.484545583927497,3.484545583927497,3.484545583927497,3.5133548594339326,3.4386954104740894,3.4386954104740894,3.5130602619895153,3.5130602619895153,3.5130602619895153,3.5130602619895153
T000001,2.1988892145190286,2.1426397629573315,2.1994146642849954,2.1994146642849954,2.4510680814057264,2.3054481086185765,2.3054481086185765,2.440221217495022,2.440221217495022,2.130240405014809,2.440221217495022,2.1595053437270186
T000002,2.116354227006471,2.238321990383249,2.055489442117707,2.055489442117707,0.8475802711929489,1.4194703059901466,1.4398108477495384,1.4398108477495384,1.4398108477495384,1.4398108477495384,1.4398108477495384,2.2161752580847875
T000003,1.3598986067953642,1.3598986067953642,2.243100010521588,2.243100010521588,0.6409362097213828,0.7167814286117205,0.7167814286117205,1.5969828606578604,1.5969828606578604,1.5969828606578604,1.5969828606578604,3.402593159183047
T000004,5.131089854568201,5.131089854568201,5.131089854568201,5.168127431765647,5.168127431765647,5.168127431765647,5.168127431765647,4.942239587916086,4.942239587916086,4.942239587916086,4.942239587916086,4.3766517219061845
T000005,1.6834394213685062,1.6834394213685062,2.274295021143207,2.274295021143207,2.274295021143207,2.18396955343821,2.18396955343821,2.094243477053087,2.094243477053087,2.094243477053087,2.094243477053087,2.324101633451328
T000006,1.3757888743939695,1.3757888743939695,1.3757888743939695,1.3757888743939695,1.3757888743939695,1.3757888743939695,1.3757888743939695,1.418675369124525,1.418675369124525,1.418675369124525,1.0703897636249264,0.7764696870793254
T000007,0.15990882345029592,0.15990882345029592,0.14633587646385177,0.147216672967971,0.15990882345029592,0.147216672967971,0.147216672967971,0.147216672967971,0.2718804908264092,0.2718804908264092,0.2718804908264092,0.4024326807361102
T000008,1.9051042160135865,1.9051042160135865,1.9051042160135865,1.4255765491302217,0.9871481004055808,0.5710601426791221,0.5710601426791221,0.7713628916932649,0.6811229415117015,0.6811229415117015,0.6811229415117015,0.6403574319608956
T000009,2.236020644792935,2.236020644792935,2.236020644792935,2.236020644792935,1.3621953434561225,1.1023470302837075,2.008375001412822,1.2619123054052956,1.2619123054052956,1.2619123054052956,1.2619123054052956,1.5974528642444161
