MetaARIMA(1),MetaARIMA(2),MetaARIMA(5),MetaARIMA(10),MetaARIMA(20),MetaARIMA(30),MetaARIMA(40),MetaARIMA(50),MetaARIMA(75),MetaARIMA(94),unique_id,AutoARIMA
0.0465761964708663,0.0465761964708663,0.059240291809467,0.0580096228275326,0.0580096228275326,0.0609742680538969,0.0609742680538969,0.0609742680538969,0.0609742680538969,0.0609742680538969,"M3,Monthly,M1084",0.0536512778305587
0.0225567996012426,0.0226860320175815,0.0226860320175815,0.0222885930242921,0.0225091117329887,0.0238860533995053,0.0230475245948561,0.0230475245948561,0.0223063904734276,0.0223063904734276,"M3,Monthly,M1085",0.0067354626571292
0.0397945785776386,0.0641911672337756,0.0501439049221118,0.053104976766041,0.053104976766041,0.053104976766041,0.053104976766041,0.0512568205291051,0.0512568205291051,0.0512568205291051,"M3,Monthly,M1088",0.0391457248059384
0.0159525591760726,0.0178112116739373,0.0200101707406989,0.0200101707406989,0.0190258559632727,0.0204418041482972,0.0204418041482972,0.0204418041482972,0.0204418041482972,0.0204418041482972,"M3,Monthly,M1094",0.0529937086867184
0.019260188395398,0.019260188395398,0.019260188395398,0.0218001510839567,0.0218001510839567,0.0218001510839567,0.0218001510839567,0.0218001510839567,0.0218001510839567,0.0218001510839567,"M3,Monthly,M1095",0.0414798801480842
0.0772805970704879,0.0480756775907097,0.0461715681505233,0.0508032068453807,0.0508032068453807,0.0508032068453807,0.0508032068453807,0.0508032068453807,0.0508032068453807,0.0508032068453807,"M3,Monthly,M110",0.0589639599607777
0.013206339740374,0.013206339740374,0.0164616212070225,0.0164616212070225,0.0164616212070225,0.0164616212070225,0.0212477790384611,0.0212477790384611,0.0212477790384611,0.0212477790384611,"M3,Monthly,M1096",0.0612669022461788
0.0341414610630666,0.0396809610756619,0.0396809610756619,0.0396809610756619,0.0396809610756619,0.0396809610756619,0.0411040779072985,0.0411040779072985,0.0411040779072985,0.0485522550540109,"M3,Monthly,M1101",0.0636520323803014
0.0089439088459779,0.0089439088459779,0.0089439088459779,0.0089439088459779,0.0128000200202039,0.0128000200202039,0.0117985163061098,0.0117985163061098,0.0117985163061098,0.0117985163061098,"M3,Monthly,M1103",0.0724329026341801
0.0141759139214354,0.0141759139214354,0.0122835927696554,0.0126438059260932,0.0126438059260932,0.0126438059260932,0.0126438059260932,0.0126438059260932,0.0126438059260932,0.0126438059260932,"M3,Monthly,M1106",0.0122307275989157
0.1140759155227513,0.1134325468065541,0.1147105538094263,0.1147105538094263,0.1152798729143351,0.1152798729143351,0.1152798729143351,0.1152798729143351,0.1152798729143351,0.1152798729143351,"M3,Monthly,M1117",0.1265853476129288
0.0139870564370664,0.0139870564370664,0.0105694150701969,0.0105694150701969,0.0105694150701969,0.010638031394606,0.0104579798374793,0.010856471965301,0.010856471965301,0.010856471965301,"M3,Monthly,M1118",0.0098999862282859
0.0132694555721079,0.0128327174442728,0.0128327174442728,0.0129986917629403,0.0129986917629403,0.0129986917629403,0.0129986917629403,0.0134568530032662,0.0134568530032662,0.0134568530032662,"M3,Monthly,M1119",0.0313637697965958
0.0138316012189745,0.014494584838341,0.014494584838341,0.0140327053875719,0.0140327053875719,0.0140327053875719,0.0140327053875719,0.0140327053875719,0.0140327053875719,0.0140327053875719,"M3,Monthly,M1126",0.0535012116896341
0.0084193688398502,0.0083605468773072,0.0081177959789606,0.0083556402688862,0.0081599009247703,0.0081599009247703,0.0081599009247703,0.0081599009247703,0.0081599009247703,0.0081599009247703,"M3,Monthly,M1141",0.0209561025141058
0.0033981575659552,0.0059528289938063,0.0059528289938063,0.003814752598073,0.0035670935946355,0.0035670935946355,0.0035670935946355,0.0035670935946355,0.0035670935946355,0.0035670935946355,"M3,Monthly,M1145",0.0092805356210882
0.0361101153623486,0.0361101153623486,0.0358228791714526,0.0380644552703222,0.0320096580754991,0.0354299369930373,0.0354299369930373,0.0354299369930373,0.0354299369930373,0.0354299369930373,"M3,Monthly,M115",0.0345394282203478
0.0097367683584713,0.0085258599942987,0.0085258599942987,0.0085258599942987,0.0157034921580742,0.0174564431299828,0.0174564431299828,0.0184565254962216,0.0184565254962216,0.0184565254962216,"M3,Monthly,M1151",0.0089644101820519
0.0187816780110151,0.0180904890522827,0.019149449021252,0.019149449021252,0.0176147188025567,0.0208053732737412,0.0206515624828315,0.0197811806818788,0.0188186803436415,0.0187275925429966,"M3,Monthly,M1159",0.023725722799029
0.0107611067517682,0.0099389114411558,0.0099389114411558,0.0101111627550234,0.0101111627550234,0.0101111627550234,0.0101111627550234,0.0101111627550234,0.0101111627550234,0.0101111627550234,"M3,Monthly,M1161",0.020731014036327
0.0177512110509222,0.0180436870471712,0.0174917273942828,0.0174917273942828,0.0172088842863995,0.0172088842863995,0.0172088842863995,0.0172088842863995,0.0172088842863995,0.0172088842863995,"M3,Monthly,M1166",0.0106942761483246
0.0040000171289581,0.0027588750330646,0.0039325593335712,0.0039325593335712,0.0039325593335712,0.0039325593335712,0.0030546461628328,0.0028272970107012,0.0028272970107012,0.0028272970107012,"M3,Monthly,M1169",0.0018868063873827
0.0585894137238057,0.0585894137238057,0.0585169537934503,0.0585894137238057,0.0592057019131465,0.0592057019131465,0.0592057019131465,0.0592057019131465,0.0592057019131465,0.0592057019131465,"M3,Monthly,M1173",0.12057180114862
0.049972239572173,0.049972239572173,0.049972239572173,0.049972239572173,0.049972239572173,0.048454451150301,0.048454451150301,0.0555858628645993,0.0555858628645993,0.0555858628645993,"M3,Monthly,M1174",0.0576834980755282
0.0820191758537547,0.0820191758537547,0.0343560562073166,0.0343560562073166,0.0343560562073166,0.0257126236056596,0.0257126236056596,0.0257126236056596,0.0257126236056596,0.0257126236056596,"M3,Monthly,M1175",0.0302013681105047
0.1382178620232151,0.1382178620232151,0.1380986652903045,0.1376718098709776,0.1534357979841158,0.1534357979841158,0.1534357979841158,0.1534357979841158,0.1534357979841158,0.1534357979841158,"M3,Monthly,M1178",0.1472612691058622
0.0122379654968261,0.0131432840581588,0.0131432840581588,0.0131432840581588,0.0131432840581588,0.0131432840581588,0.0131432840581588,0.0126099349313017,0.0126099349313017,0.0126099349313017,"M3,Monthly,M1183",0.0198520670558741
0.0189487297364138,0.0186762259669509,0.0186762259669509,0.0186762259669509,0.0186762259669509,0.0186762259669509,0.0186762259669509,0.0186762259669509,0.0186762259669509,0.0186762259669509,"M3,Monthly,M1192",0.0210762473286271
0.2687268319299693,0.3185107585418658,0.3185107585418658,0.2677720160673246,0.3048185078179136,0.3048185078179136,0.3048185078179136,0.3473227747986655,0.3002747698730837,0.2939384051965575,"M3,Monthly,M1198",0.2625083787614462
0.0240250872851091,0.0240250872851091,0.0240250872851091,0.0240848726124895,0.0240848726124895,0.0239185281333277,0.0239185281333277,0.0239185281333277,0.0239185281333277,0.0239185281333277,"M3,Monthly,M1207",0.0324564769763101
0.0182287585211788,0.0182287585211788,0.017927789604868,0.0183493585529879,0.016025388250315,0.0148413073670519,0.0148413073670519,0.0148413073670519,0.0145183684753755,0.0145183684753755,"M3,Monthly,M1210",0.0263444809417193
0.0241210016249619,0.0171042064610326,0.0171042064610326,0.0171042064610326,0.0163682423983106,0.0162041635491647,0.0166404702474302,0.0148050429170202,0.0148050429170202,0.0148050429170202,"M3,Monthly,M1221",0.0162867022177773
0.0161952041653558,0.0161952041653558,0.0153357123415495,0.0153357123415495,0.0162113631456927,0.0162113631456927,0.0146829402784341,0.0144660145517665,0.0144660145517665,0.0144660145517665,"M3,Monthly,M1228",0.015249289927536
0.0320347681674098,0.0320347681674098,0.0320347681674098,0.0383717092098504,0.0376448888432177,0.0315244788238509,0.0315244788238509,0.0315244788238509,0.0321417104898743,0.0287318802538932,"M3,Monthly,M1230",0.0530512684983988
0.0214379506401502,0.0214379506401502,0.0283119852841582,0.026576186227005,0.026576186227005,0.019129186459842,0.0174678114444396,0.0174678114444396,0.025179826134959,0.025179826134959,"M3,Monthly,M1232",0.031758322853042
0.0173504318634179,0.0141301068554872,0.0120105164014993,0.0120105164014993,0.0139406956211606,0.0139406956211606,0.0136763834000337,0.0135049470292491,0.0135049470292491,0.0139839349730239,"M3,Monthly,M1239",0.0147638605281924
0.0649896682469481,0.0649896682469481,0.0649896682469481,0.0987941515983523,0.0633410223224312,0.0987941515983523,0.0987941515983523,0.0987941515983523,0.0987941515983523,0.0987941515983523,"M3,Monthly,M1237",0.0985538043959422
0.0246181129413555,0.0246181129413555,0.0246181129413555,0.0246181129413555,0.0246181129413555,0.0246181129413555,0.0246181129413555,0.0255461472684572,0.0255461472684572,0.0255461472684572,"M3,Monthly,M1240",0.0170152038252391
0.3420747279429605,0.2376142577764873,0.2376142577764873,0.2561516981489267,0.2561516981489267,0.2380364331612594,0.2380364331612594,0.2380364331612594,0.2380364331612594,0.2380364331612594,"M3,Monthly,M1251",0.3453102634058128
0.0534023909462225,0.0788241611849707,0.0768506601052915,0.0842692242498803,0.0795718217988749,0.0795718217988749,0.0795718217988749,0.0795718217988749,0.0795718217988749,0.0795718217988749,"M3,Monthly,M1253",0.0450974811558155
0.0372809912746036,0.0372809912746036,0.038820509688918,0.038820509688918,0.038820509688918,0.038820509688918,0.038820509688918,0.038820509688918,0.038820509688918,0.038820509688918,"M3,Monthly,M126",0.0388126679473324
0.0781506409761184,0.0775487913383731,0.0775487913383731,0.0778826897300849,0.0782181190453356,0.0768150963907585,0.0795826146719273,0.0795826146719273,0.0795826146719273,0.0795826146719273,"M3,Monthly,M1261",0.0334163070422451
0.0303653656391477,0.0303653656391477,0.0303653656391477,0.0403265324482192,0.0403265324482192,0.0338703388354287,0.0338703388354287,0.0124836860059797,0.0127998171966493,0.0113111416722197,"M3,Monthly,M1267",0.0104897850133571
0.0047195865174229,0.0047195865174229,0.0041091513888146,0.0041091513888146,0.004875977842598,0.004875977842598,0.004875977842598,0.004875977842598,0.0044964693522005,0.004064389939974,"M3,Monthly,M1269",0.0105725470723792
0.0218692214548849,0.0209965919265152,0.0131727011275432,0.0131727011275432,0.0182266656592979,0.0182266656592979,0.0234301936135281,0.0195778506407125,0.0195778506407125,0.0195778506407125,"M3,Monthly,M1270",0.0393689087400333
0.0092809440068968,0.0092809440068968,0.0072926725851475,0.0072926725851475,0.0072926725851475,0.0080180284920002,0.0080180284920002,0.0080180284920002,0.0115921518267592,0.0115921518267592,"M3,Monthly,M1272",0.0265453504699928
0.0808436154028226,0.0808436154028226,0.0808436154028226,0.0808436154028226,0.0808436154028226,0.0816165193581313,0.0816165193581313,0.0816165193581313,0.0816165193581313,0.0816165193581313,"M3,Monthly,M128",0.0749335069559259
0.0015969805314132,0.0015969805314132,0.0015969805314132,0.0016389124066076,0.0021076745311975,0.0021076745311975,0.0021076745311975,0.0021076745311975,0.0021076745311975,0.0021076745311975,"M3,Monthly,M1290",0.0034462752008222
0.0012844908017338,0.0012844908017338,0.0012844908017338,0.0012844908017338,0.0012763918299097,0.0013033238591129,0.0013033238591129,0.0013033238591129,0.0013033238591129,0.0013033238591129,"M3,Monthly,M1296",0.0015911280696285
0.0009968129508682,0.0007438062831915,0.0007438062831915,0.0004856839343947,0.0007438062831915,0.0004856839343947,0.0004856839343947,0.0004856839343947,0.0004856839343947,0.0004856839343947,"M3,Monthly,M1300",0.0004816590947456
0.0050831187415566,0.0050831187415566,0.005142374142883,0.005142374142883,0.0052663770021671,0.0052663770021671,0.0052663770021671,0.0058990178694232,0.0058990178694232,0.0058990178694232,"M3,Monthly,M1305",0.0073779181847921
0.0020757984047267,0.0020757984047267,0.0018731399779479,0.0018731399779479,0.0018731399779479,0.0018029094604013,0.0020857519916974,0.0020857519916974,0.0020857519916974,0.0020857519916974,"M3,Monthly,M1312",0.0014975317029653
0.0023319029293465,0.0015741464174993,0.0015741464174993,0.0015741464174993,0.0007241661251021,0.001947979366993,0.0007241661251021,0.0007241661251021,0.0007241661251021,0.0007241661251021,"M3,Monthly,M1314",0.0006005877983006
0.1051264218581691,0.1000919547013312,0.1000919547013312,0.1000919547013312,0.0999300588449117,0.1008289494198178,0.1008289494198178,0.1008289494198178,0.1038171106527774,0.1003857120698582,"M3,Monthly,M133",0.0999300588449117
0.0221613368921047,0.0221613368921047,0.0312892478486611,0.0312892478486611,0.0312892478486611,0.0312892478486611,0.0312892478486611,0.0312892478486611,0.0312892478486611,0.0203847632850984,"M3,Monthly,M1333",0.0157990259770721
0.0136839449763289,0.0136839449763289,0.0136839449763289,0.0171107619742906,0.0141358040426307,0.0141358040426307,0.0141358040426307,0.0141358040426307,0.0141358040426307,0.0141358040426307,"M3,Monthly,M1342",0.006308090245818
0.1710954769679713,0.1778034078566807,0.1778034078566807,0.1778034078566807,0.1778034078566807,0.1778034078566807,0.1778034078566807,0.1778034078566807,0.1778034078566807,0.1778034078566807,"M3,Monthly,M1343",0.2168811813379166
0.0216725960034829,0.0245348600692712,0.0245348600692712,0.0382591909864994,0.0382591909864994,0.0382591909864994,0.0382591909864994,0.0386994064299546,0.0386994064299546,0.0386994064299546,"M3,Monthly,M1346",0.10965244836385
0.0996801121058307,0.0996801121058307,0.102896517069652,0.102896517069652,0.102896517069652,0.102896517069652,0.102896517069652,0.102896517069652,0.102896517069652,0.102896517069652,"M3,Monthly,M135",0.0868291378050207
0.0728253216210763,0.0727853112975829,0.0735540089452983,0.074520782213492,0.0384275838769021,0.1348121263534983,0.1492820581257173,0.0998431128653273,0.1019331896544199,0.1019331896544199,"M3,Monthly,M1358",0.074520782213492
0.0766465958439531,0.0766465958439531,0.0766465958439531,0.1199544452137833,0.1199544452137833,0.1199544452137833,0.1199544452137833,0.1028191396635855,0.1028191396635855,0.1041255747429319,"M3,Monthly,M1362",0.0795144837039371
0.137575325699101,0.137575325699101,0.1373263243517835,0.1373263243517835,0.1373263243517835,0.1431678636111411,0.1431678636111411,0.1254259770697621,0.1279453965409588,0.1279453965409588,"M3,Monthly,M1366",0.1261898125217518
0.086749263002857,0.0908751760348979,0.0908751760348979,0.0863877269813351,0.0875105128606963,0.0875105128606963,0.0875105128606963,0.0873423461964059,0.0873423461964059,0.0873423461964059,"M3,Monthly,M137",0.0861325777374314
0.0225887742102388,0.028207759030763,0.0497614312362575,0.0183417128427112,0.0294135005182534,0.0323478810363132,0.0323478810363132,0.0323478810363132,0.0323478810363132,0.0204306504933466,"M3,Monthly,M1370",0.0247569680773185
0.001176634855916,0.001176634855916,0.0008905959973116,0.0008905959973116,0.0008941514265536,0.0008941514265536,0.0008941514265536,0.0008941514265536,0.001401182825997,0.001401182825997,"M3,Monthly,M1375",0.0012794704285263
0.0690358257458226,0.0750862344343124,0.0728350903871131,0.0696278440759962,0.0693171182850204,0.0693171182850204,0.0693171182850204,0.0711461643296599,0.0711461643296599,0.0711461643296599,"M3,Monthly,M1379",0.0681112252582653
0.1684434299136624,0.179903533451427,0.1486589075687398,0.1486589075687398,0.183949747530396,0.1815633724561299,0.1815633724561299,0.1815633724561299,0.1878822904909062,0.1878822904909062,"M3,Monthly,M1380",0.146199167333056
0.045390295333091,0.0456532930281949,0.0418348845642107,0.047676812439863,0.0478533837013698,0.0478533837013698,0.0478533837013698,0.0478533837013698,0.0478533837013698,0.0478533837013698,"M3,Monthly,M1388",0.9380575765894794
0.049697475421116,0.067068006798279,0.0648847518689165,0.0648847518689165,0.0682160599974734,0.0630761024173905,0.0630761024173905,0.0630761024173905,0.0630761024173905,0.0630761024173905,"M3,Monthly,M1390",0.2727688178874548
0.0398780205953097,0.0418425762445114,0.0423710880123076,0.0423710880123076,0.0423641611007212,0.0423641611007212,0.0423641611007212,0.0423641611007212,0.0423641611007212,0.0423641611007212,"M3,Monthly,M1397",0.6631788986176795
0.0291153026611395,0.0373790929646908,0.0348520918129978,0.0348520918129978,0.0363413121717384,0.0361294191498028,0.0361294191498028,0.0365395036513372,0.0365472406218911,0.0365472406218911,"M3,Monthly,M1398",0.2870440315488703
0.0750957376408279,0.0872349301100073,0.0872349301100073,0.0872349301100073,0.0872349301100073,0.0872349301100073,0.0501508969953083,0.1067765743602677,0.1035777485849192,0.1035777485849192,"M3,Monthly,M1405",0.077537556497004
0.0108168582104337,0.0108168582104337,0.0179769612930694,0.0335644212693457,0.0335644212693457,0.02986045433597,0.02986045433597,0.0406299221540208,0.0398775135753882,0.0398775135753882,"M3,Monthly,M1412",0.0406299221540208
0.0890713137816925,0.0890713137816925,0.0890713137816925,0.0871269760756691,0.0903121311764809,0.0903121311764809,0.0903121311764809,0.0903121311764809,0.0903121311764809,0.0903121311764809,"M3,Monthly,M145",0.0913414656688716
0.0864000065970742,0.0864000065970742,0.0881188196547905,0.0881188196547905,0.0784808510668678,0.1005051654819064,0.1005051654819064,0.1005051654819064,0.1005051654819064,0.1005051654819064,"M3,Monthly,M146",0.1112776205581425
0.0710870656432643,0.0710870656432643,0.0900720040748476,0.0900720040748476,0.0769419945599283,0.0769419945599283,0.0845717925567467,0.0845717925567467,0.1023552502057595,0.1023552502057595,"M3,Monthly,M149",0.1000678821582711
0.2838350719235598,0.2838350719235598,0.1947000542492036,0.2734799172157363,0.2734799172157363,0.3238291164866392,0.3238291164866392,0.3238291164866392,0.3238291164866392,0.3238291164866392,"M3,Monthly,M15",0.218969086201365
0.0615837675975889,0.0615837675975889,0.0615837675975889,0.0436984781677027,0.0436984781677027,0.0436984781677027,0.0436984781677027,0.0436984781677027,0.0436984781677027,0.0436984781677027,"M3,Monthly,M154",0.0570141796792487
0.0350007772377328,0.0712498968866531,0.0468284770913699,0.0468284770913699,0.0468284770913699,0.0468284770913699,0.0468284770913699,0.0468284770913699,0.0468284770913699,0.0468284770913699,"M3,Monthly,M158",0.0378368290168347
0.0437390079419087,0.0437390079419087,0.0437390079419087,0.0479190865486452,0.0479190865486452,0.0479190865486452,0.0479190865486452,0.0479190865486452,0.0505144452635249,0.0505144452635249,"M3,Monthly,M155",0.0309424601900514
0.2733827778654711,0.2733827778654711,0.2733827778654711,0.2852656287046858,0.2852656287046858,0.2933189476000449,0.2933189476000449,0.1892776161749587,0.1892776161749587,0.1892776161749587,"M3,Monthly,M16",0.1797606886906308
0.1018873833728407,0.1018873833728407,0.1009672429660837,0.1009672429660837,0.1009672429660837,0.1009672429660837,0.1009672429660837,0.1009672429660837,0.1009672429660837,0.1009672429660837,"M3,Monthly,M160",0.0782281782780558
0.0508844048141864,0.051498548927914,0.051498548927914,0.053757558999627,0.053757558999627,0.053757558999627,0.053757558999627,0.053757558999627,0.053757558999627,0.053757558999627,"M3,Monthly,M166",0.0551128106691075
0.1851507580363776,0.1860102860574296,0.1860102860574296,0.1860102860574296,0.1860102860574296,0.1860102860574296,0.1860102860574296,0.1860102860574296,0.1860102860574296,0.1860102860574296,"M3,Monthly,M17",0.2245275620901921
0.2319917030755041,0.2319917030755041,0.2319917030755041,0.2256892772411305,0.2256892772411305,0.2256892772411305,0.2726507250815546,0.1436462403225515,0.1436462403225515,0.1436462403225515,"M3,Monthly,M188",0.2256892772411305
0.2131805849569168,0.1601575784153816,0.1601575784153816,0.1584655897336576,0.1539561023666883,0.1539561023666883,0.1539561023666883,0.1539561023666883,0.2774901704288567,0.2743490442420094,"M3,Monthly,M19",0.1539561023666883
0.0410622031653869,0.0400972281720489,0.0405534915896097,0.0399866031005255,0.0399866031005255,0.0399866031005255,0.0395843355736779,0.0395843355736779,0.0395843355736779,0.0395843355736779,"M3,Monthly,M191",0.0538532933161644
0.1129572952122962,0.1249624902094057,0.1159084677923199,0.1159084677923199,0.1402211828380359,0.1402211828380359,0.1402211828380359,0.1402211828380359,0.0984892443274339,0.0984892443274339,"M3,Monthly,M199",0.1236239254201021
0.1968741056187677,0.1968741056187677,0.1970227158414226,0.1990774212452385,0.1952607629587191,0.1952607629587191,0.1952607629587191,0.1835036861932539,0.1835036861932539,0.1504748672210971,"M3,Monthly,M200",0.1952607629587191
0.207578584318889,0.207578584318889,0.2051067366673758,0.1697815045829652,0.1697815045829652,0.1697815045829652,0.1697815045829652,0.1697815045829652,0.1714192842286632,0.1707810151127304,"M3,Monthly,M21",0.2046625999126167
0.1098658368342428,0.1098658368342428,0.1098658368342428,0.1100790224202041,0.1100790224202041,0.1100790224202041,0.1100790224202041,0.1100790224202041,0.1100790224202041,0.1100790224202041,"M3,Monthly,M214",0.0864248719099203
0.1137903328657513,0.1137313750618639,0.1137313750618639,0.1145762344360439,0.1145762344360439,0.1145762344360439,0.1145762344360439,0.1145762344360439,0.1145762344360439,0.1145762344360439,"M3,Monthly,M215",0.131071847934795
0.0453180507616606,0.0453180507616606,0.061066394235231,0.061066394235231,0.061066394235231,0.061066394235231,0.061066394235231,0.061066394235231,0.061066394235231,0.061066394235231,"M3,Monthly,M219",0.0681205667004869
0.1831362257936307,0.2282774962775949,0.2282774962775949,0.2282774962775949,0.2282774962775949,0.2293568583941443,0.2293568583941443,0.2293568583941443,0.2293568583941443,0.2293568583941443,"M3,Monthly,M227",0.1899124945620459
0.3273016079442563,0.2323357817878693,0.2323357817878693,0.3811680041191019,0.3811680041191019,0.3811680041191019,0.3811680041191019,0.3837986291026991,0.4253573317029919,0.4253573317029919,"M3,Monthly,M228",0.2155077532984482
0.1459897536163645,0.1644517859292965,0.1220287187508858,0.1220287187508858,0.1220287187508858,0.1220287187508858,0.1220287187508858,0.1220287187508858,0.1220287187508858,0.1220287187508858,"M3,Monthly,M230",0.1124827295827797
0.1593442652339383,0.1593442652339383,0.1629182634138801,0.1629182634138801,0.1601469034840191,0.1825065989355822,0.1825065989355822,0.1825065989355822,0.1833577929000454,0.1825735218086565,"M3,Monthly,M233",0.1513848381939537
0.2598262596655524,0.2420216966389478,0.2420216966389478,0.2420216966389478,0.2439273070846633,0.2439273070846633,0.2439273070846633,0.2436294589866579,0.2436294589866579,0.2436294589866579,"M3,Monthly,M236",0.2438512262180071
0.2393581743876902,0.2469765071508054,0.2469765071508054,0.2469765071508054,0.2254569481179747,0.2474412690392164,0.2474412690392164,0.2461213514753628,0.2460807196804978,0.2460807196804978,"M3,Monthly,M240",0.2376498247698669
0.0809953225802678,0.0809953225802678,0.0809480322825348,0.0809480322825348,0.0809480322825348,0.0809480322825348,0.0809480322825348,0.0809480322825348,0.0809480322825348,0.0809480322825348,"M3,Monthly,M244",0.0712268013761368
0.069269581163367,0.069269581163367,0.0775208048034081,0.0775208048034081,0.0768223592665768,0.0754155642245871,0.0764240598510222,0.082116326613838,0.082116326613838,0.082116326613838,"M3,Monthly,M251",0.0623832525183046
0.0647458212551102,0.049325730597684,0.0681506602624514,0.06642489750932,0.0673093300741428,0.0699045882604486,0.0716866021027857,0.0716866021027857,0.0716866021027857,0.0831324674805077,"M3,Monthly,M25",0.0659694004595401
0.273643922708966,0.2754245762678994,0.2705101587526476,0.2711673096201357,0.2711673096201357,0.2711673096201357,0.2711673096201357,0.2711673096201357,0.2711673096201357,0.2711673096201357,"M3,Monthly,M271",0.309381200666567
0.1865663711893801,0.1853184423802527,0.1853184423802527,0.1853184423802527,0.1865361596492227,0.1865361596492227,0.1865361596492227,0.1865361596492227,0.1865361596492227,0.1865361596492227,"M3,Monthly,M274",0.1496029563178508
0.170744020726637,0.170744020726637,0.1378618961551339,0.1283487042409975,0.125903105628282,0.1208929631777608,0.1283043519102011,0.1526694166262895,0.1140650874432471,0.1101707981873692,"M3,Monthly,M278",0.1530707938214538
0.0303881344359369,0.0367884436036455,0.0367884436036455,0.0367884436036455,0.0250207383443889,0.0230845986704348,0.0283945265457244,0.0283945265457244,0.0285737043413534,0.0285737043413534,"M3,Monthly,M282",0.0580761672241073
