unique_id,MetaARIMA(0.05),MetaARIMA(0.12),MetaARIMA(0.2),MetaARIMA(0.27),MetaARIMA(0.35),MetaARIMA(0.42),MetaARIMA(0.5),MetaARIMA(0.58),MetaARIMA(0.65),MetaARIMA(0.72),MetaARIMA(0.8),MetaARIMA(0.88),MetaARIMA(0.95),AutoARIMA
T000000,0.2826624661115528,0.2826624661115528,0.2826624661115528,0.2826624661115528,0.2826624661115528,0.8707359816448306,0.7184087279125188,0.7184087279125188,0.7184087279125188,0.9243518121487843,0.9243518121487843,0.9243518121487843,0.33993034084713847,0.7184087279125188
T000001,0.6610075602467115,0.6610075602467115,0.6757810978869992,0.6610075602467115,0.6610075602467115,0.6610075602467115,0.6610075602467115,0.6610075602467115,0.6610075602467115,0.5525934824055727,0.36382748915347035,0.361016700107977,0.35871227447943177,0.6302798637755809
T000002,0.7487315886714974,0.7487315886714974,0.7106584109478251,0.7487315886714974,0.7487315886714974,0.7487315886714974,0.7106584109478251,0.29899799980367375,0.7487315886714974,0.28876934574177865,0.7840693369562564,0.7487315886714974,0.8153523835046644,0.7498324729326424
T000003,1.5554335900566436,1.5554335900566436,1.5554335900566436,1.5554335900566436,0.8090057009529233,0.6662892732001563,0.7745551744156429,0.7745551744156429,0.9674730914964241,0.9674730914964241,0.7108503338356223,0.7108503338356223,0.54669664351242,0.8730744052304914
T000004,2.9587757126863874,2.7118745541134843,2.9587757126863874,2.5614289074206598,2.5614289074206598,2.5614289074206598,1.7192034229869313,1.7192034229869313,1.7192034229869313,2.4408520185345695,1.8352907962524545,2.5614289074206598,2.5614289074206598,1.816378058663533
T000005,1.7964413084416038,1.7706712616881675,1.7964413084416038,1.7964413084416038,1.7964413084416038,2.2788195505913817,0.9533611667458269,0.8538807220997425,0.8538807220997425,0.7327651307557895,0.9260958621675252,1.7964413084416038,2.2252370663904872,1.1243849887463249
T000006,0.26248732509123907,0.26248732509123907,0.26248732509123907,0.26248732509123907,0.26248732509123907,0.26248732509123907,0.26248732509123907,0.26248732509123907,1.5248422314090593,1.5248422314090593,0.9547230084187388,1.052752958044145,1.5611066124252833,0.57111672347501
T000007,0.218631565803783,0.3276860700839849,0.3004493113477392,0.3003633494043239,0.3003633494043239,0.15077963299197963,0.37162169093825964,0.37162169093825964,0.15077963299197963,0.37162169093825964,0.15077963299197963,0.20195300229555907,0.3276860700839849,0.30663269541469235
T000008,0.5954731559119429,0.663833024923046,0.663833024923046,0.663833024923046,0.663833024923046,0.5954731559119429,0.4721237146890388,0.48133111257453204,0.4721237146890388,0.4721237146890388,0.5224522463199767,0.5372609335431697,0.6054715506106676,0.48730509340067435
T000009,0.6662314639027648,0.6662314639027648,0.6662314639027648,0.6662314639027648,0.6662314639027648,0.6662314639027648,0.6662314639027648,0.6662314639027648,1.471762843509821,1.471762843509821,1.453453284522178,0.6662314639027648,0.574797802504595,1.48067672832751
T000010,2.291857833241571,2.223133438568104,2.223133438568104,2.223133438568104,2.223133438568104,2.223133438568104,2.223133438568104,2.2109117214079386,2.1836486556231924,2.258055808933124,2.245795858070585,2.3489929261531333,2.322807648983841,2.60775796728033
T000011,0.5350959265789721,0.5350959265789721,0.5350959265789721,0.5350959265789721,0.5350959265789721,0.5350959265789721,0.5350959265789721,0.5350959265789721,0.656693337068316,0.693991195985656,0.6935878247014481,0.6655896773625708,0.6916095834595682,0.2474289826730907
T000012,4.009587863662005,4.009587863662005,4.009587863662005,4.009587863662005,4.009587863662005,4.00973411576235,3.8168983730789834,3.8168983730789834,4.170251545460471,3.8168983730789834,3.8168983730789834,4.23316503699217,3.4746535518813406,4.162099762293401
T000013,0.42171784439048526,0.42727250641525294,0.42727250641525294,0.42727250641525294,0.42727250641525294,0.42727250641525294,0.42727250641525294,0.42727250641525294,1.1403092473853975,0.655620625729482,0.5162511979991304,0.42171784439048526,0.3217262417028097,0.6979452527950952
T000014,0.6885465401412121,0.5985715564366408,0.5504371177179304,0.5504371177179304,0.5504371177179304,0.5504371177179304,0.5504371177179304,0.8956329465180667,0.3221576657864379,0.3221576657864379,2.022005500086305,1.468825586898945,1.0252927872810962,0.7142795557035375
T000015,0.28270291929048863,0.26266963888358874,0.26266963888358874,0.5330982303924877,0.5330982303924877,0.535479829171519,0.45505480136824195,0.4141333665161162,0.48193818665588223,0.45505480136824195,0.45505480136824195,0.45505480136824195,0.45505480136824195,0.4810150863682722
T000016,0.26673773018103547,0.25753823739118265,0.25753823739118265,0.25753823739118265,0.35166755594262294,0.25753823739118265,0.25753823739118265,0.26673773018103547,0.3067719141659191,0.29428568322782406,0.29428568322782406,0.28381880233800666,0.28381880233800666,0.50187632685458
T000017,0.4961511957882741,0.4609266969915785,0.4609266969915785,0.4609266969915785,0.4609266969915785,0.4971929727323036,0.499471863392216,0.5079563936695779,0.5079563936695779,0.5882623540967611,0.5882623540967611,0.5882623540967611,0.4639807844346044,0.6742411983625101
T000018,2.317585448466094,3.00450492498669,3.00450492498669,3.00450492498669,3.00450492498669,3.00450492498669,3.00450492498669,1.8399163736029887,1.8399163736029887,2.006286332115675,3.025182830061356,3.025182830061356,2.317585448466094,1.8553782483101182
T000019,1.4353050872271242,1.4353050872271242,1.4353050872271242,1.4353050872271242,1.4353050872271242,1.4353050872271242,1.3806498726070964,0.26574306926086616,0.26574306926086616,0.26574306926086616,0.29658906246785205,1.5166950762499112,1.516348048490284,0.1412088578616159
T000020,2.4067888417441545,2.1774411216714036,2.4067888417441545,2.1774411216714036,2.1412159031257088,1.5846252644933205,1.5846252644933205,1.5834638157106595,1.5836826542889322,1.5834638157106595,1.5632475470185343,1.5632475470185343,2.1785139767598185,2.423757770789603
T000021,0.40900789600930504,0.2467877427693661,0.40900789600930504,0.25451700431190566,0.25451700431190566,0.6055932032085591,0.34490762510324163,0.30826031819136473,0.31922511321167146,0.31922511321167146,0.3435114189416499,0.25451700431190566,0.25451700431190566,0.3767477966957802
T000022,1.71664557837334,1.5968162152502619,1.938650306911831,1.942371768392031,1.9380867878392902,1.9380867878392902,2.0890397895880364,2.286522556056507,2.286522556056507,1.801534504763461,1.801534504763461,1.9402960121610968,1.9402960121610968,2.0890397895880364
T000023,0.4168816780444166,0.4168816780444166,0.4168816780444166,0.4168816780444166,0.4168816780444166,0.4168816780444166,0.4168816780444166,0.8776470281609254,0.8776470281609254,1.0943519834767765,0.8776470281609254,0.830503000764118,0.45485694640387764,0.8460279264316799
T000024,4.960440317006501,4.3846496585482075,4.3846496585482075,4.3846496585482075,4.3846496585482075,4.3846496585482075,4.3846496585482075,5.115694937534857,5.019763593056948,5.019763593056948,5.019763593056948,5.0395344102392094,5.0395344102392094,5.093901339116032
T000025,1.4276681875785202,1.5881739936045445,1.4276681875785202,1.4598369704442848,1.4598369704442848,1.4598369704442848,1.4598369704442848,1.6186901358752885,1.6186901358752885,1.6186901358752885,1.6186901358752885,1.4276681875785202,1.4276681875785202,1.4276681875785202
T000026,1.1802539379011947,1.1802539379011947,1.1802539379011947,1.1802539379011947,1.1802539379011947,1.1802539379011947,1.1802539379011947,1.9902092393233048,2.40847197999204,2.40847197999204,1.4578656270067467,1.319232939625711,1.1802539379011947,2.1083724538052326
T000027,1.8074006932421425,2.035014484132126,2.035014484132126,2.035014484132126,2.035014484132126,1.8954328390854087,2.035014484132126,2.6100559739771536,2.656855386180265,2.6204130953416374,2.6204130953416374,2.6204130953416374,1.8954328390854087,2.554370841360293
T000028,0.7518952096475847,0.7518952096475847,0.7518952096475847,0.7518952096475847,0.7518952096475847,0.7518952096475847,0.7518952096475847,0.7518952096475847,0.6598346893642668,0.7016943552476231,0.6598346893642668,0.7518952096475847,0.7518952096475847,0.6276037289294935
T000029,1.652162534249564,0.9152440615914506,0.9545360772207928,1.006817370281443,0.5432796086015084,1.412480383510792,1.412480383510792,1.412480383510792,1.412480383510792,1.412480383510792,1.4340140413585107,0.9457648247108952,0.9457648247108952,1.6072109806715205
T000030,4.590272510683738,4.423747726674713,4.759568435538796,2.4053125221619567,2.4053125221619567,2.4053125221619567,2.4053125221619567,2.4053125221619567,2.4053125221619567,2.4053125221619567,2.4053125221619567,6.408529828186809,4.423747726674713,4.417255644571346
T000031,0.19256150883996712,0.23129257403621825,0.23129257403621825,0.23129257403621825,0.23129257403621825,0.23129257403621825,0.23129257403621825,0.23129257403621825,0.19248926492711135,0.23129257403621825,0.19248926492711135,0.19248926492711135,0.23129257403621825,0.19256150883996712
T000032,0.7303569324818316,1.1260113695907552,0.9237693200025524,0.9237693200025524,0.9237693200025524,0.9237693200025524,1.0315964955667953,0.7776048308324283,0.626820752461117,0.626820752461117,0.924644965719661,0.924644965719661,0.924644965719661,0.7525507790836172
T000033,0.6852364607930017,0.9716426086082187,0.9716426086082187,0.9716426086082187,0.9716426086082187,0.9716426086082187,0.9716426086082187,0.9716426086082187,1.0237643611329597,1.1517213115396705,1.0237643611329597,1.0237643611329597,1.0237643611329597,1.6392570527334027
T000034,0.21722207145511468,0.21722207145511468,0.21722207145511468,0.21722207145511468,0.21722207145511468,0.5772781259922147,0.5772781259922147,0.5772781259922147,0.5772781259922147,0.7491927148535076,0.7491927148535076,0.845969495706535,1.1949803565705965,0.5772781259922147
T000035,0.916907492924177,0.916907492924177,0.49647542772174574,0.49647542772174574,0.49647542772174574,0.49647542772174574,0.49647542772174574,0.48671667774484934,0.5078675390631019,0.5078675390631019,0.649470957400313,0.7286478660395028,0.7137170985397858,0.9894196543116103
T000036,0.28437938003200486,0.28437938003200486,0.28437938003200486,0.28437938003200486,0.28437938003200486,0.28437938003200486,0.40759806739682125,0.246276045999097,0.274872564853507,0.274872564853507,0.246276045999097,0.246276045999097,0.40759806739682125,0.2269676002927489
T000037,1.1350339143690007,1.2096630292763855,1.2096630292763855,1.2096630292763855,1.2096630292763855,1.2096630292763855,1.2096630292763855,1.1350339143690007,1.1350339143690007,1.1459658972966236,1.0634700544107356,1.243200790284147,1.1996485590675263,0.927795433766259
T000038,1.5744502635304414,1.5744502635304414,1.5242586734724088,1.5744502635304414,1.5744502635304414,1.5744502635304414,1.5744502635304414,1.5744502635304414,1.5744502635304414,1.5744502635304414,1.6300182163506227,1.343725636126787,1.5744502635304414,2.534012762053264
T000039,0.7666600374388259,0.5297220389579009,0.5297220389579009,0.28943960519519923,0.28943960519519923,0.5312443313373074,0.6367390355048342,0.7772050298168446,0.7772050298168446,0.6791048350114867,0.6791048350114867,0.4986914085923816,0.8088592559648645,0.7776519843526392
T000040,1.5765126894247803,1.5765126894247803,1.5765126894247803,1.5765126894247803,1.5765126894247803,1.536138345235342,1.4475079238176065,1.4475079238176065,1.648773003163457,2.070023985358542,1.7345504664046387,1.7345504664046387,1.52388456097253,2.217732290598061
T000041,5.01883753665277,5.337618868277468,5.337618868277468,5.337618868277468,5.01883753665277,5.337618868277468,4.838910587336311,4.838910587336311,4.822203642376826,4.822203642376826,4.822203642376826,4.822203642376826,5.547442533412308,4.838910587336311
T000042,1.143007773825637,1.143007773825637,1.0877693207085246,1.084335978421113,1.143007773825637,1.3239351398214583,1.3239351398214583,1.3239351398214583,1.109685298369419,1.109685298369419,1.109685298369419,1.0816152854702457,1.143007773825637,1.3239351398214583
T000043,0.24337306429952835,0.28147151019500505,0.3350275943208317,0.3350275943208317,0.3350275943208317,0.3350275943208317,0.3350275943208317,0.3350275943208317,0.09767730522993201,0.2172014406892194,0.2182787891064007,0.2172014406892194,0.24337306429952835,0.04159989753331516
T000044,0.8844003270211858,0.8844003270211858,0.8280231557617542,0.8280231557617542,0.5404901147640386,0.5404901147640386,0.8172349653527167,0.8172349653527167,0.3974163435722934,0.3974163435722934,0.8265356038268831,0.649050505337643,0.5404901147640386,0.5555063192351132
