unique_id,MetaARIMA(3),MetaARIMA(10),MetaARIMA(25),MetaARIMA(50),MetaARIMA(100),MetaARIMA(150),MetaARIMA(200),MetaARIMA(250),MetaARIMA(300),MetaARIMA(350),AutoARIMA
T000000,0.37948780879275695,0.36234661484129593,0.37948780879275695,0.37948780879275695,0.37948780879275695,0.37948780879275695,0.37948780879275695,0.37948780879275695,0.37948780879275695,0.37948780879275695,0.38404618002593893
T000001,0.33621818939248366,0.2862870899448827,0.29726405051943083,0.29726405051943083,0.30164080646238245,0.30164080646238245,0.30164080646238245,0.30164080646238245,0.30164080646238245,0.30164080646238245,0.2981674742345429
T000002,0.6720509428228012,0.5711637260504485,0.5711637260504485,0.5715699358440052,0.6720509428228012,0.6720509428228012,0.6720509428228012,0.6720509428228012,0.6720509428228012,0.6720509428228012,0.6720509428228012
T000003,1.2309394891172765,1.2663677398269395,1.2663677398269395,1.2309394891172765,1.2261922212882532,1.2762335285195028,1.2762335285195028,1.2762335285195028,1.2762335285195028,1.2762335285195028,1.2762335285195028
T000004,0.5171517207775076,0.513242533712015,0.5330549903630616,0.5260829793554291,0.5260829793554291,0.5260829793554291,0.5377524462308548,0.5377524462308548,0.5377524462308548,0.5377524462308548,0.5377524462308548
T000005,0.89201181169099,0.9192876077059177,0.8559944792520503,0.8445950196618393,0.8188091502338087,0.8379657317201499,0.8559944792520503,0.8379657317201499,0.8379657317201499,0.8379657317201499,1.2467193932346505
T000006,0.9774062085920106,0.9265097916542323,0.826139328322133,0.9364383071580812,0.8850514225581467,0.8850514225581467,0.8850514225581467,0.8850514225581467,0.8850514225581467,0.8850514225581467,0.8850514225581467
T000007,0.7768025561662059,0.8618775209294361,0.8242751777220415,0.8242751777220415,0.8212706408441718,0.8212706408441718,0.8212706408441718,0.8212706408441718,0.8212706408441718,0.8212706408441718,0.8180974254839745
T000008,0.9109762981431685,0.8997621753324966,0.9109762981431685,0.8997621753324966,0.9109762981431685,0.9109762981431685,0.9109762981431685,0.8997621753324966,0.8997621753324966,0.8997621753324966,0.8657149746698704
T000009,0.5630623801376988,0.43415861284975377,0.6226270852322741,0.5691529524647757,0.5630623801376988,0.5691529524647757,0.5581021817370502,0.5581021817370502,0.5581021817370502,0.5581021817370502,0.49430237905031027
T000010,0.5012109036176681,0.6166684487502764,0.5012109036176681,0.5012109036176681,0.5012109036176681,0.5012109036176681,0.5012109036176681,0.4821439678358551,0.4821439678358551,0.4821439678358551,0.5136300609495447
T000011,0.8548556353890184,0.8404818053241871,0.6989666161842059,0.906886909073486,0.8003470334238426,0.6995936917800347,0.6995936917800347,0.8404818053241871,0.8003470334238426,0.8404818053241871,0.4003881005308925
T000012,0.6610474427592358,0.632843172296907,0.617420640567477,0.617420640567477,0.5328151123306673,0.5328151123306673,0.6521405031451192,0.6521405031451192,0.6521405031451192,0.6521405031451192,0.5625510871745282
T000013,0.728948737725141,0.7186178312758835,0.7186178312758835,0.7186178312758835,0.7186178312758835,0.720739309857446,0.720739309857446,0.720739309857446,0.720739309857446,0.720739309857446,0.6460202277762288
T000014,0.8366938972188233,0.8366938972188233,0.7487139533998654,0.8366938972188233,0.6639629022241343,0.6639629022241343,0.6639629022241343,0.6639629022241343,0.6639629022241343,0.6639629022241343,0.6531541787180812
T000015,0.4690184848005799,0.4690184848005799,0.4690184848005799,0.4690184848005799,0.4690184848005799,0.4827656683021555,0.4827656683021555,0.4827656683021555,0.4827656683021555,0.4827656683021555,0.4433403208900324
T000016,1.0367687417543818,1.1047630899276648,1.0367687417543818,1.0093181353404022,1.0093181353404022,1.0093181353404022,1.0093181353404022,1.0093181353404022,1.0093181353404022,1.0093181353404022,1.1993990957479832
T000017,0.7275311237165702,0.6865709162342826,0.7241132894080006,0.7241132894080006,0.7275311237165702,0.7532572524784908,0.7532572524784908,0.7532572524784908,0.7532572524784908,0.7532572524784908,0.7532572524784908
T000018,0.6021630140219044,0.6304737686596944,0.6304737686596944,0.6021630140219044,0.6143985509473986,0.6143985509473986,0.6143985509473986,0.6143985509473986,0.6143985509473986,0.6143985509473986,0.6143985509473986
T000019,0.5670040959737354,0.5670040959737354,0.6048517760396461,0.5670040959737354,0.5378020265003897,0.5378020265003897,0.5378020265003897,0.5378020265003897,0.5378020265003897,0.5378020265003897,0.5378020265003897
T000020,0.6305263614527555,0.6324120007962971,0.6305263614527555,0.6305263614527555,0.6305263614527555,0.6317148292218598,0.6317148292218598,0.6317148292218598,0.6317148292218598,0.6317148292218598,0.6317148292218598
T000021,0.3783152497847518,0.3834362275252155,0.3834362275252155,0.39174753765207593,0.39174753765207593,0.39174753765207593,0.39174753765207593,0.39174753765207593,0.39174753765207593,0.39174753765207593,0.39174753765207593
T000022,0.8623979110849977,0.912178129839962,0.8927704793268857,0.8623979110849977,0.8822566062706169,0.8623979110849977,0.8623979110849977,0.8927704793268857,0.8927704793268857,0.8822566062706169,0.8835629195293845
T000023,0.5884727282920886,0.5940944103205245,0.5884727282920886,0.5884727282920886,0.5884727282920886,0.5884727282920886,0.5884727282920886,0.5884727282920886,0.5884727282920886,0.5884727282920886,0.5884727282920886
T000024,0.6674601359297184,0.6442368525277855,0.6674601359297184,0.6674601359297184,0.6674601359297184,0.6322366596281527,0.6322366596281527,0.6322366596281527,0.6322366596281527,0.6322366596281527,0.6322366596281527
T000025,0.48961648720156103,0.48961648720156103,0.48961648720156103,0.48961648720156103,0.459356404424026,0.459356404424026,0.459356404424026,0.459356404424026,0.459356404424026,0.459356404424026,0.459356404424026
T000026,0.6565135267901183,0.6458796669045413,0.648924860286337,0.6428720802259771,0.6428720802259771,0.6428720802259771,0.6428720802259771,0.644259700713549,0.644259700713549,0.6428720802259771,0.6573179431024498
T000027,0.3541829924554353,0.39410870390048824,0.36044964148109093,0.3541829924554353,0.3854670267507258,0.35102487246499775,0.35102487246499775,0.35102487246499775,0.35102487246499775,0.35102487246499775,0.35102487246499775
