unique_id,Meta-Regr,MetaARIMA,No-PCA,Reg-Chain,No-SH,MonteCarlo,MO-Regr,AutoARIMA
T000000,1.1688850029001498,1.3723743873533105,1.3592157129476494,1.1798566016359697,1.1560665107413302,1.341646683368718,1.295631619295554,1.2862850238932706
T000001,0.8598588133142553,0.9438419448476518,0.949433853060036,0.9438419448476518,0.9438419448476518,0.9360108745567257,0.9438419448476518,0.9014219091384764
T000002,0.4564781454622197,0.7343339992296004,0.4503446286169429,0.7343339992296004,0.7949728230409281,1.184989873335412,0.4564781454622197,1.5618050937228047
T000003,0.8391205928452483,0.9218800141264814,0.9218800141264814,0.8391205928452483,1.0942220847133417,0.8047801410481094,0.8391205928452483,1.3572090734456395
T000004,0.6969730009090195,0.6878538088452752,0.7382983611016299,0.7382983611016299,0.6878538088452752,0.6878538088452752,0.6969730009090195,0.6463929768792274
T000005,1.4491243801213207,1.4491243801213207,1.1252155567198858,0.8515264790382598,1.4491243801213207,1.4491243801213207,1.4491243801213207,1.8024669461189775
T000006,0.2729804963254981,0.19980986874102355,0.46365662074838265,0.2729804963254981,24.58457606503983,24.58457606503983,0.20440648731392072,0.46365662074838265
T000007,0.474242998322173,0.5565212769214707,0.4947360851712804,0.47302213263459086,0.5565212769214707,0.380046856977044,0.474242998322173,0.2197070129737882
T000008,0.5290750218162501,0.45012619497575557,0.4899321344761603,0.45012619497575557,0.45012619497575557,1.1209429563482693,0.44218057580175385,0.854342907371806
T000009,1.3192629970285943,1.2839134490982493,1.2923339319035618,0.8489402647023078,1.2839134490982493,1.256617232526706,0.8489402647023078,1.1022091947787367
T000010,1.0278758331550242,1.068380623022875,0.9877694981344642,1.068380623022875,1.068380623022875,1.3206308468084165,1.0601687114448448,0.9692996180101705
T000011,0.857176112830234,0.5407177722662685,0.8566371046599152,0.515676715739455,0.5407177722662685,0.5407177722662685,0.8565268531492689,0.5793612425605693
T000012,0.4076377266638581,0.41880568170392674,0.3594507312940801,0.3594507312940801,0.41880568170392674,0.41880568170392674,0.3594507312940801,0.3352087136837115
T000013,1.4156026545322895,1.3175282680882572,1.3763769577175167,1.39332514229056,1.3175282680882572,1.3175282680882572,1.3186479218559193,1.256385137334939
T000014,0.2827979516435296,0.30969375713619063,0.27100210384579154,0.29920361005023255,0.30969375713619063,0.30969375713619063,0.30969375713619063,0.22506094009495586
T000015,1.0425739202971087,1.8581396388656932,1.080897035661906,1.1690580846079912,1.8581396388656932,1.8581396388656932,1.4211954151622905,0.9008983709642346
T000016,1.3936098595123874,1.4141295127965687,1.3791370356323893,1.4084874129815224,1.4141295127965687,1.4141295127965687,1.4141295127965687,1.3709194728219163
T000017,0.3845427812912618,0.5611642906558327,0.379474302179814,0.9843341311786477,0.5611642906558327,0.4477685312409062,0.5599153989703858,0.3583989684977664
T000018,0.8830875711370967,0.8814795569783787,0.8798550061161198,0.8830875711370967,0.9060046563190329,1.0246099338562515,0.8814795569783787,0.8409931388898815
T000019,1.0529834186763771,1.041639361946078,1.0493442078516189,0.9401893241365048,1.041639361946078,1.041639361946078,1.0581780062688577,1.0492314413159212
T000020,0.6197151082024634,0.6197151082024634,0.6197151082024634,0.632535613798867,0.6197151082024634,0.6263670328153712,0.6197151082024634,0.7717039796374118
T000021,0.7795370604956953,0.8131872139456965,0.8293654258964146,0.8404665975005791,0.8131872139456965,0.807396457854471,0.8322650139622603,0.7594049374122336
T000022,0.9302513330043423,1.0989365908566426,0.9302513330043423,0.9302513330043423,1.0989365908566426,1.0006125761880047,0.9602191495082903,1.0074331561175875
T000023,0.7636441881708391,0.7636441881708391,0.815051714048278,0.815051714048278,0.7636441881708391,0.7636441881708391,0.7636441881708391,0.7487725670515021
T000024,0.6663707561358652,0.6678779585371838,0.9938799399159413,0.6678492200071854,0.6678779585371838,0.6678779585371838,0.6678779585371838,0.6688702827450537
T000025,0.6572238907846891,0.6657239257339286,0.6657239257339286,0.6823063433503834,0.6705739419324299,0.6823589247150691,0.6457655286304975,0.6546059748041307
T000026,0.8516403952377137,0.9371318685164185,0.8169712434162008,1.0427688043637537,0.9371318685164185,0.9371318685164185,0.9436888327307537,1.2922112230539955
T000027,2.400174945534761,2.4180440416676205,2.3769403208912485,2.4180440416676205,2.4180440416676205,2.3914603261079996,2.4132730048992026,2.9322232002963915
T000028,1.1788371412799203,1.2000907671399272,1.2000907671399272,1.1803343762335345,1.2000907671399272,1.1861598118766328,1.197059797889067,1.197059797889067
T000029,0.38237822294810797,0.3637297665906214,0.35835181707312513,0.3637297665906214,20.855237732329275,0.3946639951144081,0.35835181707312513,0.39796218604557176
T000030,0.7020775779207311,0.7020775779207311,0.7536282506559537,0.7020775779207311,0.7020775779207311,0.6950217509767304,0.7020775779207311,0.649396160954028
T000031,1.3432549740816577,1.455149652589302,1.3595167987004408,1.4089353002557095,1.455149652589302,1.4654842375328634,1.293823793893132,1.3688536727287195
