unique_id,MetaARIMA(0.0),MetaARIMA(0.1),MetaARIMA(0.2),MetaARIMA(0.3),MetaARIMA(0.4),MetaARIMA(0.5),MetaARIMA(0.6),MetaARIMA(0.7),MetaARIMA(0.8),MetaARIMA(0.9),MetaARIMA(1.0),AutoARIMA
T000000,4.275163899424006,4.163058385032282,4.166305466583459,4.166305466583459,4.166305466583459,4.166305466583459,4.166305466583459,4.166305466583459,4.166305466583459,4.166305466583459,4.166305466583459,1.5669735315485427
T000001,1.69625259806116,1.69625259806116,1.69625259806116,1.69625259806116,1.5679611974156769,1.6983878963584904,1.6983878963584904,1.6983878963584904,1.6983878963584904,1.6983878963584904,1.6983878963584904,1.6983878963584904
T000002,0.375220240713794,0.375220240713794,0.375220240713794,0.6892693737671387,0.3095259043687185,0.6892693737671387,0.6892693737671387,0.6892693737671387,0.6892693737671387,0.6892693737671387,0.6892693737671387,0.6892693737671387
T000003,0.7334897073556351,0.7417972521856785,0.8679116801784413,0.8679116801784413,0.8679116801784413,0.8679116801784413,0.8679116801784413,0.8679116801784413,0.8679116801784413,0.8679116801784413,0.8679116801784413,0.8679116801784413
T000004,1.4010702627104354,1.4010702627104354,1.4010702627104354,1.4010702627104354,1.4010702627104354,1.4010702627104354,1.4010702627104354,1.4010702627104354,1.4010702627104354,1.4010702627104354,1.4010702627104354,1.0669806515805187
T000005,1.0358416480177792,1.6935600140681637,0.7073092127429376,1.1645963705007332,1.1645963705007332,1.1645963705007332,1.1645963705007332,1.1645963705007332,1.1645963705007332,1.1645963705007332,1.1645963705007332,1.1645963705007332
T000006,0.31060833974494095,0.31060833974494095,0.31161150481487465,0.31161150481487465,0.31161150481487465,0.31161150481487465,0.31161150481487465,0.31161150481487465,0.31161150481487465,0.31161150481487465,0.31161150481487465,0.31161150481487465
T000007,1.2046372199608704,1.0690671106404785,1.0690671106404785,1.0690671106404785,1.6166422855184421,1.6166422855184421,1.6166422855184421,1.6166422855184421,1.6166422855184421,1.6166422855184421,1.6166422855184421,1.075406068234106
T000008,1.9338899601136927,1.9338899601136927,1.9338899601136927,2.3520753521205595,2.3520753521205595,2.3520753521205595,2.3520753521205595,2.3520753521205595,2.3520753521205595,2.3520753521205595,2.3520753521205595,2.3520753521205595
T000009,8.152636268411547,8.152636268411547,6.63946391522307,6.63946391522307,6.63946391522307,6.63946391522307,6.63946391522307,6.63946391522307,6.63946391522307,6.63946391522307,6.63946391522307,6.63946391522307
T000010,3.4420100478835676,3.4420100478835676,3.4420100478835676,3.4420100478835676,3.4420100478835676,3.4420100478835676,3.4420100478835676,3.4420100478835676,3.4420100478835676,3.4420100478835676,3.4420100478835676,3.4420100478835676
T000011,10.370319312740872,5.124257006121489,5.66827068879012,5.66827068879012,5.66827068879012,5.66827068879012,5.4589254268751874,5.4589254268751874,5.4589254268751874,5.4589254268751874,5.4589254268751874,1.921145843691336
T000012,3.8358358978943996,3.842971171746152,3.842971171746152,3.8151206336268686,3.8151206336268686,3.8151206336268686,3.8151206336268686,3.8151206336268686,3.8151206336268686,3.8151206336268686,3.8151206336268686,3.8151206336268686
T000013,2.5773905783425923,2.5773905783425923,0.9421204884382768,3.6885125378642973,1.924590224618827,1.924590224618827,1.924590224618827,1.924590224618827,1.924590224618827,1.924590224618827,1.924590224618827,1.2348804845290338
T000014,1.5781598957413432,1.5781598957413432,1.5781598957413432,1.5781598957413432,1.5179981926821113,1.5179981926821113,1.5179981926821113,1.5179981926821113,1.5179981926821113,1.5179981926821113,1.5179981926821113,1.5179981926821113
T000015,1.9616484917739436,1.9616484917739436,1.92405395340558,1.92405395340558,1.92405395340558,1.92405395340558,1.92405395340558,1.92405395340558,1.92405395340558,1.92405395340558,1.92405395340558,1.92405395340558
T000016,1.034513085076981,1.034513085076981,0.9542637226186876,0.9542637226186876,1.059356255501411,1.059356255501411,1.059356255501411,1.059356255501411,1.059356255501411,1.059356255501411,1.059356255501411,1.059356255501411
T000017,4.738883654602973,4.738883654602973,4.840009212583611,4.840009212583611,5.147839574515978,4.840009212583611,4.840009212583611,4.840009212583611,4.840009212583611,4.840009212583611,4.840009212583611,4.840009212583611
T000018,1.3447169160834187,1.017891535083683,1.017891535083683,1.5132818010258016,1.5132818010258016,1.5132818010258016,1.5132818010258016,1.5132818010258016,1.5132818010258016,1.5132818010258016,1.5132818010258016,1.5132818010258016
T000019,1.1736604523413785,1.1736604523413785,1.7913948892545308,2.21667643853184,2.21667643853184,2.21667643853184,2.21667643853184,2.21667643853184,2.21667643853184,2.21667643853184,2.21667643853184,1.959011708726173
T000020,1.7400926544318127,1.8040950537660285,2.2671830072327515,1.579375328138497,1.579375328138497,1.8823024602681244,1.8823024602681244,1.8823024602681244,1.8823024602681244,1.8823024602681244,1.8823024602681244,1.8823024602681244
T000021,11.003006722848305,11.003006722848305,11.003006722848305,11.003006722848305,11.003006722848305,11.003006722848305,11.003006722848305,11.003006722848305,11.003006722848305,11.003006722848305,11.003006722848305,11.003006722848305
T000022,0.9547125753473813,0.9547125753473813,0.9547125753473813,0.9547125753473813,1.7087935444169962,1.7087935444169962,1.7087935444169962,1.7087935444169962,1.7087935444169962,1.7087935444169962,1.7087935444169962,1.7087935444169962
T000023,1.2295943150549342,1.2295943150549342,1.3348008235647564,1.0634938636028108,1.3348008235647564,1.3348008235647564,1.3348008235647564,1.3348008235647564,1.3348008235647564,1.3348008235647564,1.3348008235647564,1.3348008235647564
T000024,0.9988888438970334,0.9988888438970334,0.9988888438970334,0.9988888438970334,0.8470677232298173,0.8470677232298173,0.8470677232298173,0.8470677232298173,0.8470677232298173,0.8470677232298173,0.8470677232298173,0.8470677232298173
T000025,8.536471517932283,8.536471517932283,4.490007655381865,4.490007655381865,9.655447150832947,9.655447150832947,9.655447150832947,9.655447150832947,9.655447150832947,9.655447150832947,9.655447150832947,2.3222606214737938
T000026,9.569022634367418,9.569022634367418,9.554443950572773,9.554443950572773,8.630585230003954,9.554443950572773,9.554443950572773,9.554443950572773,9.554443950572773,9.554443950572773,9.554443950572773,12.647408571971212
T000027,5.210171736149205,5.756216305511449,5.756216305511449,5.756216305511449,5.756216305511449,5.756216305511449,5.756216305511449,5.756216305511449,5.756216305511449,5.756216305511449,5.756216305511449,2.8472961374510204
T000028,1.0345142943716372,1.0345142943716372,1.0345142943716372,1.0511117938602872,1.0511117938602872,1.0511117938602872,1.0511117938602872,1.0511117938602872,1.0511117938602872,1.0511117938602872,1.0511117938602872,1.0511117938602872
T000029,4.67705616839125,4.67705616839125,4.962089984575788,4.900696042268614,4.900696042268614,4.900696042268614,4.900696042268614,4.900696042268614,4.900696042268614,4.900696042268614,4.900696042268614,4.900696042268614
T000030,1.6840560300028504,1.6840560300028504,3.2768858955526476,0.9042734613803344,0.9042734613803344,3.2768858955526476,3.2768858955526476,3.2768858955526476,3.2768858955526476,3.2768858955526476,3.2768858955526476,4.790475785391784
T000031,5.590331243326299,5.590331243326299,5.590331243326299,5.590331243326299,5.821743300464016,5.821743300464016,5.821743300464016,5.821743300464016,5.821743300464016,5.821743300464016,5.821743300464016,7.856902249540922
T000032,1.0264277468229506,1.0264277468229506,1.0264277468229506,1.0264277468229506,1.0264277468229506,1.0264277468229506,1.0264277468229506,1.0264277468229506,1.0264277468229506,1.0264277468229506,1.0264277468229506,0.5193809959619389
T000033,0.8629808676977843,0.8629808676977843,0.8629808676977843,0.7705029037276495,0.7705029037276495,0.937523618506103,0.937523618506103,0.937523618506103,0.937523618506103,0.937523618506103,0.937523618506103,0.937523618506103
T000034,0.375220240713794,0.375220240713794,0.375220240713794,0.6892693737671387,0.3095259043687185,0.6892693737671387,0.6892693737671387,0.6892693737671387,0.6892693737671387,0.6892693737671387,0.6892693737671387,0.6892693737671387
