unique_id,MetaARIMA(0.05),MetaARIMA(0.12),MetaARIMA(0.2),MetaARIMA(0.27),MetaARIMA(0.35),MetaARIMA(0.42),MetaARIMA(0.5),MetaARIMA(0.58),MetaARIMA(0.65),MetaARIMA(0.72),MetaARIMA(0.8),MetaARIMA(0.88),MetaARIMA(0.95),AutoARIMA
T000000,0.40706663151163874,0.5484842585117652,0.4283141615330154,0.37948780879275695,0.37948780879275695,0.37948780879275695,0.37948780879275695,0.37948780879275695,0.37948780879275695,0.37948780879275695,0.7258620440554233,0.7258620440554233,0.5121941837668845,0.38404618002593893
T000001,0.3169545488106189,0.30164080646238245,0.30164080646238245,0.30164080646238245,0.30164080646238245,0.30164080646238245,0.30164080646238245,0.30164080646238245,0.29726405051943083,0.29726405051943083,0.32348543158256804,0.3515785417099867,0.30971920263631586,0.2981674742345429
T000002,1.1245540759942603,0.5974666844344063,0.5738152062734402,0.6720509428228012,0.6720509428228012,0.6720509428228012,0.6720509428228012,0.6720509428228012,0.6720509428228012,0.6720509428228012,0.6720509428228012,0.5876924968088585,0.5974666844344063,0.6720509428228012
T000003,1.0659485743385853,1.0884331463159262,1.067163766256804,1.0820548287818585,1.067163766256804,1.2762335285195028,1.2261922212882532,1.2261922212882532,1.2261922212882532,1.2261922212882532,1.1821238017446833,1.1821238017446833,1.2492678426566473,1.2762335285195028
T000004,0.9437004990959125,0.5377524462308548,0.5377524462308548,0.5377524462308548,0.5377524462308548,0.5377524462308548,0.5260829793554291,0.5260829793554291,0.5260829793554291,0.5330549903630616,0.6215002506255217,0.5824415328316856,0.48661036419183407,0.5377524462308548
T000005,1.071637676607249,0.9139071068949904,0.8188091502338087,0.8188091502338087,0.8188091502338087,0.8188091502338087,0.8188091502338087,0.8445950196618393,0.8481650581375534,0.8235789144399069,1.0361651730316086,1.0040525392351132,0.99675854914529,1.2467193932346505
T000006,1.3261117457383826,0.8845460854661036,0.8850514225581467,0.8850514225581467,0.8850514225581467,0.8850514225581467,0.8850514225581467,0.9364383071580812,0.9364383071580812,0.826139328322133,0.9241524729568167,0.8744544809319452,1.36454549871504,0.8850514225581467
T000007,0.9719410360299378,0.8212706408441718,0.8212706408441718,0.8212706408441718,0.8212706408441718,0.8212706408441718,0.8212706408441718,0.8212706408441718,0.7768025561662059,0.7768025561662059,0.9348411835311337,0.9240055579884611,1.007963908252661,0.8180974254839745
T000008,1.390360044672737,1.0750668246736745,0.8503985861777943,0.8503985861777943,0.8503985861777943,0.9109762981431685,0.9109762981431685,0.8997621753324966,0.8997621753324966,0.8682195704986405,0.8645687344477778,0.8645687344477778,1.0750668246736745,0.8657149746698704
T000009,1.1296155574136282,0.7720736311013566,0.8336337860842463,0.5691529524647757,0.5630623801376988,0.5630623801376988,0.5630623801376988,0.5581021817370502,0.5919710621092213,0.5740900994433258,0.5583527385718386,0.5583527385718386,0.6073310665280746,0.49430237905031027
T000010,1.7351038401751686,0.8343841160992932,0.7295144656503673,0.5049473031700367,0.5049473031700367,0.5012109036176681,0.5012109036176681,0.5012109036176681,0.5012109036176681,0.5879654011408473,0.5765768370672348,0.5983999486677534,0.5983999486677534,0.5136300609495447
T000011,0.9552516988085783,0.7762875594933372,0.678193901710687,0.8730082811197096,0.6995936917800347,0.6995936917800347,0.8003470334238426,0.7097397348432383,0.7097397348432383,0.6729617986434008,0.6214222057317355,0.5473407422751456,0.5602829557815476,0.4003881005308925
T000012,0.5987124456550906,0.9751950765876345,0.6521405031451192,0.6521405031451192,0.6521405031451192,0.6521405031451192,0.5328151123306673,0.617420640567477,0.617420640567477,0.617420640567477,0.4688862586660412,0.4438831921131862,0.7147100421873152,0.5625510871745282
T000013,1.0753265961318923,0.7349405898231919,0.720739309857446,0.720739309857446,0.720739309857446,0.720739309857446,0.7186178312758835,0.7186178312758835,0.7186178312758835,0.7186178312758835,0.714875684425009,0.71555248257725,0.8826403497678419,0.6460202277762288
T000014,1.9342208707781017,0.8958403838771147,0.6639629022241343,0.6639629022241343,0.6639629022241343,0.6639629022241343,0.6639629022241343,0.8366938972188233,0.7868648184061996,0.7868648184061996,0.6057236330671776,0.6009088006650605,2.0035494632162476,0.6531541787180812
T000015,0.8927239041273185,0.4827656683021555,0.4827656683021555,0.4827656683021555,0.4827656683021555,0.4827656683021555,0.4690184848005799,0.482640297463774,0.482640297463774,0.482640297463774,0.7673379738281513,0.768990789199293,0.8926690553108662,0.4433403208900324
T000016,1.109813334674683,1.2052325778227637,1.0244871541128127,1.0093181353404022,1.0093181353404022,1.0093181353404022,1.0093181353404022,1.0093181353404022,1.0093181353404022,1.0545171801071098,1.0545171801071098,1.07146196803272,1.0620926962672652,1.1993990957479832
T000017,1.9368250554866497,0.7532572524784908,0.7532572524784908,0.7532572524784908,0.7532572524784908,0.7532572524784908,0.7275311237165702,0.7533760109232842,0.7533760109232842,0.7533760109232842,0.9252427445873035,0.852526069210704,0.8472452185901992,0.7532572524784908
T000018,0.7472922183617706,0.6143985509473986,0.6143985509473986,0.6143985509473986,0.6143985509473986,0.6143985509473986,0.6143985509473986,0.6143985509473986,0.6143985509473986,0.6143985509473986,0.6410604673869821,0.6052015785220123,0.9683771421837384,0.6143985509473986
T000019,0.5759217200068658,0.5907555095070324,0.5907555095070324,0.5378020265003897,0.5378020265003897,0.5378020265003897,0.5378020265003897,0.5378020265003897,0.5378020265003897,0.5378020265003897,0.6811589890118309,0.6718850089269174,0.6795213008017738,0.5378020265003897
T000020,1.4544382766735828,0.6317148292218598,0.6317148292218598,0.6317148292218598,0.6317148292218598,0.6317148292218598,0.6305263614527555,0.6305263614527555,0.6305263614527555,0.6305263614527555,0.692916735492893,0.4844161691322589,0.4844161691322589,0.6317148292218598
T000021,0.43421542439095523,0.39174753765207593,0.39174753765207593,0.39174753765207593,0.39174753765207593,0.39174753765207593,0.39174753765207593,0.39174753765207593,0.39174753765207593,0.36019510636310087,0.4045852573153325,0.4045852573153325,0.36019510636310087,0.39174753765207593
T000022,1.057538094173917,0.8835629195293845,0.8835629195293845,0.8835629195293845,0.8835629195293845,0.8822566062706169,0.8822566062706169,0.8822566062706169,0.8623979110849977,0.8665885782025278,0.8665885782025278,0.8719092601039261,0.8328525820623285,0.8835629195293845
T000023,0.46816672172732515,0.5884727282920886,0.5884727282920886,0.5884727282920886,0.5884727282920886,0.5884727282920886,0.5884727282920886,0.5884727282920886,0.5884727282920886,0.5884727282920886,0.6882436520470081,0.6842188578516949,0.6803470948788171,0.5884727282920886
T000024,0.7123277182235837,0.6322366596281527,0.6322366596281527,0.6322366596281527,0.6322366596281527,0.6322366596281527,0.6674601359297184,0.6674601359297184,0.6674601359297184,0.5766499222812954,0.5766499222812954,0.6281615743115604,0.6281615743115604,0.6322366596281527
T000025,1.2623417031129585,0.459356404424026,0.459356404424026,0.459356404424026,0.459356404424026,0.459356404424026,0.459356404424026,0.459356404424026,0.48961648720156103,0.48961648720156103,1.0254825120712237,0.9610664029085076,1.007609512734239,0.459356404424026
T000026,0.9440337416482183,0.644259700713549,0.6428720802259771,0.6428720802259771,0.644259700713549,0.644259700713549,0.6428720802259771,0.6428720802259771,0.6428720802259771,0.7352369141799383,0.8132480725320016,0.7726936950815232,0.766936875612885,0.6573179431024498
T000027,0.7172831881254488,0.4590290443375919,0.35102487246499775,0.35102487246499775,0.35102487246499775,0.35102487246499775,0.3854670267507258,0.3854670267507258,0.3854670267507258,0.5101190463182513,0.5101190463182513,0.5101190463182513,0.524650540080045,0.35102487246499775
T000028,1.8398355062969458,0.4679645171717446,0.4824496265167034,0.4824496265167034,0.4824496265167034,0.4824496265167034,0.4824496265167034,0.4824496265167034,0.4824496265167034,0.4824496265167034,0.561283529775895,0.561283529775895,0.5170293159671211,0.4976687395397935
T000029,0.8156082908728075,0.6665107086520351,0.6028762076880632,0.6028762076880632,0.6028762076880632,0.6028762076880632,0.6028762076880632,0.6028762076880632,0.5943533154685373,0.5943533154685373,0.8361601859076649,0.8127083748968428,0.9764951240925066,0.6028762076880632
