unique_id,MetaARIMA(0.0),MetaARIMA(0.1),MetaARIMA(0.2),MetaARIMA(0.3),MetaARIMA(0.4),MetaARIMA(0.5),MetaARIMA(0.6),MetaARIMA(0.7),MetaARIMA(0.8),MetaARIMA(0.9),MetaARIMA(1.0),AutoARIMA
T000000,0.9485434284504856,0.9485434284504856,0.9485434284504856,0.4243355638478738,0.4243355638478738,0.46968883498697256,0.37948780879275695,0.37948780879275695,0.37948780879275695,0.37948780879275695,0.37948780879275695,0.38404618002593893
T000001,0.33487074879936507,0.3019182306533329,0.32348543158256804,0.29076922942582983,0.29076922942582983,0.29076922942582983,0.29726405051943083,0.30164080646238245,0.30164080646238245,0.30164080646238245,0.30164080646238245,0.2981674742345429
T000002,0.586547803848954,0.586547803848954,0.586547803848954,0.5999980937474552,0.6728966146094748,0.5711637260504485,0.6720509428228012,0.6720509428228012,0.6720509428228012,0.6720509428228012,0.6720509428228012,0.6720509428228012
T000003,1.095936979173038,1.095936979173038,1.095936979173038,1.128657460287922,1.128657460287922,1.2663677398269395,1.2261922212882532,1.2261922212882532,1.2261922212882532,1.2261922212882532,1.2762335285195028,1.2762335285195028
T000004,0.5585680635916195,0.49356656543567073,0.49356656543567073,0.5101730979822545,0.513242533712015,0.513242533712015,0.5330549903630616,0.5260829793554291,0.5260829793554291,0.5260829793554291,0.5260829793554291,0.5377524462308548
T000005,1.4004053963413594,1.3514595370606668,1.3514595370606668,0.7834763713757577,0.7834763713757577,0.8188091502338087,0.8188091502338087,0.8188091502338087,0.8445950196618393,0.89201181169099,0.89201181169099,1.2467193932346505
T000006,1.404577354378993,1.404577354378993,1.404577354378993,0.9265097916542323,0.9265097916542323,0.9265097916542323,0.826139328322133,0.9364383071580812,0.8850514225581467,0.8850514225581467,0.8850514225581467,0.8850514225581467
T000007,0.8829111416125102,0.8829111416125102,0.8829111416125102,0.78813296389878,0.78813296389878,0.78813296389878,0.7768025561662059,0.8212706408441718,0.8212706408441718,0.8212706408441718,0.8212706408441718,0.8180974254839745
T000008,0.903760186485831,0.903760186485831,0.903760186485831,0.8503985861777943,0.8503985861777943,0.8503985861777943,0.8503985861777943,0.8997621753324966,0.9109762981431685,0.9109762981431685,0.9109762981431685,0.8657149746698704
T000009,0.6230782008704502,0.6230782008704502,0.6230782008704502,0.5919710621092213,0.5326756882289938,0.43415861284975377,0.5276133919702235,0.5691529524647757,0.5630623801376988,0.5630623801376988,0.5630623801376988,0.49430237905031027
T000010,0.592070410981533,0.592070410981533,0.592070410981533,0.4676594854815426,0.4676594854815426,0.4676594854815426,0.5012109036176681,0.5012109036176681,0.5012109036176681,0.47951498984595714,0.47951498984595714,0.5136300609495447
T000011,0.6297949326061953,0.6297949326061953,0.5536398777933619,0.7530858784386668,0.7530858784386668,0.7530858784386668,0.702132352327574,0.8003470334238426,0.6995936917800347,0.7097397348432383,0.7097397348432383,0.4003881005308925
