unique_id,MetaARIMA,AutoARIMA,AutoETS,AutoTheta,AR,MA,ARMA,ARIMA,SeasonalNaive
T000000,0.7184087279125188,0.7184087279125188,0.7184173632230421,0.2890763344866078,1.0973936591224196,3.30422251672119,1.1426038221783066,0.737061339474281,0.667500712063253
T000001,0.6610075602467034,0.6302798637755809,0.9715443262405011,1.0072217977127356,2.1041410996079057,6.7089187923930815,2.1208121682076277,1.5604370907234097,2.6300195950359235
T000002,0.7106584109478268,0.7498324729326424,0.8386907543885147,0.4369264496233086,1.1022864081911268,6.442681647757799,1.1484364531545928,0.5063338613869273,1.5404231031309497
T000003,0.8730744052304914,0.8730744052304914,0.8731377146650251,1.5623771166717368,0.7585564406489803,1.3025075682662977,0.9913268907413545,1.0449502734863405,2.1604779701185812
T000004,1.3582906934429053,1.816378058663533,2.3281442005415376,3.99332867664615,5.024249506763625,10.885303747816018,4.604393293243761,7.505992711543234,6.238815857685648
T000005,0.9533611667458269,1.1243847791929822,0.3149279071535354,0.3143597325342718,0.7836104604410238,0.8673349168055132,0.8935095551137349,0.3026668554181608,0.6228619212933636
T000006,0.2624873250912397,0.57111672347501,0.342934905987434,0.2045060032600021,0.7482373535047928,1.819782625016111,0.75464040746091,0.9825658266581399,0.8206091590421564
T000007,0.15077962592300645,0.3066327157506321,0.28117619995154386,0.4369735739868411,0.8526362583152249,2.44289040821132,0.9712974368834889,0.49952847207327106,0.4955370071573373
T000008,0.48730509340067435,0.48730509340067435,0.5470507984450963,0.6214997633851367,0.7264045348902369,4.1968734682482545,0.7449475950205673,0.539104577030271,0.6006637781308898
T000009,0.6662314639027637,1.48067672832751,0.6578748285992938,0.6546097411927824,1.6957955364652235,5.479176772134373,1.7759964905149672,1.6854974832104925,1.4459716844897978
T000010,2.2231334385681256,2.607757990960273,2.323322193044778,2.423569241181877,3.5834290890134284,8.434182848739653,3.5454514661446788,2.310633211816094,4.2485879162333555
T000011,0.5350959265789696,0.2474289826730907,0.6448950534720989,0.694121123472139,0.8417838292429507,4.803001146145779,0.6437257647987082,2.48186123462373,0.8199772272174022
T000012,4.162099762293401,4.162099762293401,4.162101257543634,3.398260517554903,4.495169467725419,6.399415531123841,4.584335795951825,4.214506457708658,4.464477448905493
T000013,0.4272725064152532,0.6979452527950952,0.3342711113521809,0.37815262005403216,1.0119052086212401,5.498374104757537,0.9618748443277049,0.6066141567567257,1.6446816452276036
T000014,0.550437117717931,0.7142795557035375,1.4964475761678588,0.9972253188971721,2.4010627021447744,8.322107171749378,2.064376766619297,1.3323074298328839,3.9988011739154135
T000015,0.4550548013682382,0.4810151017244455,0.41412990393960564,0.4285836652262308,0.40085034868666103,0.7422570965434843,0.4381990125174612,0.501844158867571,0.3838132721370137
T000016,0.25753823396781184,0.5018763237985916,0.27468083823855366,0.45676344128216356,0.7838489868209173,4.574927682808646,0.8318089716413785,0.6267037319303973,0.918541354667356
T000017,0.4994718674249205,0.6742411983625101,0.7073978491479203,0.7619870909080335,0.9142126881946515,2.233186571667572,0.9003797203587192,0.6628291999062214,0.5086889452636655
T000018,3.0045049249866915,1.8553782483101182,3.339326011685454,3.0191109047079556,1.2016915806442967,0.8439525334271848,1.9293941166322484,2.131880580194219,2.2243505760108424
T000019,1.4353050872271227,0.1412088578616159,1.2248193050167722,1.3707154884272494,0.17157152731136868,4.254014630530963,0.14931506096148434,0.5994445277688276,0.3243397718571371
T000020,1.5846252601743311,2.4237577707896003,0.5786093484108663,0.5713683199562398,1.1511635758059429,1.228302266589053,1.136463530711065,1.3679566166776533,1.4703138635611328
T000021,0.31922512965311534,0.376747794220715,0.2101424367912745,0.2206273918044749,0.7113065494537993,0.7087389952162306,0.6600258073815914,1.0172255188534094,0.33130637478463565
T000022,2.0890397895880364,2.0890397895880364,1.8428199520789057,2.1966557804746367,2.699817585731734,2.657004781816245,2.660820136775521,2.3095195531654977,2.11817680573424
T000023,0.8776470193407675,0.8460279264316799,0.9595985987266931,0.5930903736143882,1.6640007301909325,3.95392579704059,1.4650761973852682,0.8603339271407459,1.4689578417842672
T000024,5.115694937534864,5.093901339116032,3.901422339156324,4.112830041034423,5.065864881626022,7.226403248716251,5.2026733907615474,5.139507277592589,4.9091408180071365
